"Player","Squad","Nation","Pos","Pos2","Age","Tackles","Tackles_Won","Tackles_Win_Percentage","Challenges","Challenges_Won","Challenges_Percentage","Total_Blocks","Shots_Blocked","Passes_Blocked","Interceptions","Clearances","Errors"
"Emanuel Vignato","Salernitana","ITA","MF","FW",22,10,7,70,6,6,83.3,1,0,1,1,7,0
"Samuele Vignato","Monza","ITA","MF","FW",19,6,4,66.6666666666667,3,3,66.7,2,0,2,1,1,0
"Matías Viña","Sassuolo","URU","DF",NA,25,34,21,61.7647058823529,36,36,55.6,12,2,10,9,34,0
"Rúben Vinagre","Hellas Verona","POR","DF","FW",24,4,2,50,4,4,75,6,3,3,1,4,0
"Nicolas Viola","Cagliari","ITA","MF","FW",33,13,9,69.2307692307692,17,17,41.2,9,0,9,2,6,0
"Mattia Viti","Sassuolo","ITA","DF",NA,21,24,15,62.5,22,22,45.5,20,10,10,10,44,0
"Vitinha","Genoa","POR","FW","MF",23,2,2,100,2,2,50,2,0,2,0,2,0
"Dušan Vlahović","Juventus","SRB","FW",NA,23,9,5,55.5555555555556,11,11,36.4,4,2,2,1,11,0
"Nikola Vlašić","Torino","CRO","MF","FW",25,28,16,57.1428571428571,30,30,13.3,26,7,19,11,16,0
"Alessandro Vogliacco","Genoa","ITA","DF",NA,24,23,15,65.2173913043478,15,15,80,16,10,6,30,40,1
"Mërgim Vojvoda","Torino","KVX","DF",NA,28,17,8,47.0588235294118,16,16,68.8,12,2,10,13,28,0
"Cristian Volpato","Sassuolo","ITA","MF","FW",19,16,8,50,25,25,36,7,0,7,1,5,0
"Stefan de Vrij","Inter","NED","DF",NA,31,18,13,72.2222222222222,15,15,53.3,22,10,12,24,51,0
"Walace","Udinese","BRA","MF",NA,28,66,43,65.1515151515152,77,77,46.8,43,6,37,43,66,1
"Sebastian Walukiewicz","Empoli","POL","DF",NA,23,39,28,71.7948717948718,41,41,68.3,50,31,19,15,121,0
"Timothy Weah","Juventus","USA","DF","FW",23,27,20,74.0740740740741,20,20,75,12,1,11,5,15,0
"Shon Weissman","Salernitana","ISR","FW","DF",27,4,3,75,4,4,0,2,1,1,3,4,0
"Mateusz Wieteska","Cagliari","POL","DF",NA,26,14,11,78.5714285714286,10,10,30,10,5,5,14,48,0
"Kenan Yıldız","Juventus","TUR","FW","MF",18,13,9,69.2307692307692,8,8,50,6,0,6,1,4,0
"Mattia Zaccagni","Lazio","ITA","FW","MF",28,27,16,59.2592592592593,21,21,42.9,26,2,24,21,15,0
"Nicola Zalewski","Roma","POL","DF","FW",21,20,14,70,22,22,36.4,12,4,8,9,17,0
"Andre-Frank Zambo Anguissa","Napoli","CMR","MF",NA,27,61,33,54.0983606557377,69,69,49.3,40,5,35,28,19,1
"Alessandro Zanoli","Salernitana","ITA","DF",NA,22,16,13,81.25,12,12,58.3,10,2,8,1,17,0
"Duván Zapata","Torino","COL","FW",NA,32,18,7,38.8888888888889,12,12,25,20,6,14,7,26,0
"Duván Zapata","Atalanta","COL","FW",NA,32,0,0,NA,1,1,0,0,0,0,0,1,0
"Gabriele Zappa","Cagliari","ITA","DF",NA,23,54,31,57.4074074074074,41,41,70.7,29,5,24,20,75,2
"Davide Zappacosta","Atalanta","ITA","DF",NA,31,30,20,66.6666666666667,34,34,47.1,29,4,25,5,19,0
"Oier Zarraga","Udinese","ESP","MF",NA,24,3,3,100,5,5,20,5,2,3,5,16,1
"Jordan Zemura","Udinese","ZIM","DF",NA,23,24,16,66.6666666666667,19,19,57.9,5,1,4,13,21,0
"Alessio Zerbin","Monza","ITA","DF","FW",24,18,10,55.5555555555556,13,13,30.8,16,3,13,3,5,0
"Alessio Zerbin","Napoli","ITA","FW","DF",24,5,2,40,7,7,28.6,1,0,1,0,0,0
"Piotr Zieliński","Napoli","POL","MF",NA,29,23,15,65.2173913043478,24,24,50,12,1,11,9,15,0
"Joshua Zirkzee","Bologna","NED","FW",NA,22,32,20,62.5,24,24,54.2,25,2,23,3,36,0
"Nadir Zortea","Frosinone","ITA","DF",NA,24,21,14,66.6666666666667,22,22,45.5,13,5,8,4,29,1
"Nadir Zortea","Atalanta","ITA","DF",NA,24,5,4,80,4,4,25,2,0,2,1,3,0
"Szymon Żurkowski","Empoli","POL","MF",NA,25,15,6,40,15,15,33.3,5,1,4,6,11,0
"Milan Đurić","Hellas Verona","BIH","FW",NA,33,1,0,0,3,3,0,0,0,0,1,13,0
"Milan Đurić","Monza","BIH","FW",NA,33,5,5,100,4,4,50,6,2,4,0,27,0
"Mateusz Łęgowski","Salernitana","POL","MF",NA,20,23,12,52.1739130434783,26,26,42.3,13,2,11,7,16,0
