"Player","Squad","Nation","Pos","Pos2","Age","Tackles","Tackles_Won","Tackles_Win_Percentage","Challenges","Challenges_Won","Challenges_Percentage","Total_Blocks","Shots_Blocked","Passes_Blocked","Interceptions","Clearances","Errors"
"Joel Ward","Crystal Palace","ENG","DF",NA,33,45,28,62.2222222222222,47,47,63.8,17,10,7,14,94,1
"James Ward-Prowse","West Ham","ENG","MF",NA,28,45,29,64.4444444444444,44,44,40.9,31,9,22,38,49,0
"Deivid Washington","Chelsea","BRA","DF","FW",18,1,1,100,1,1,0,0,0,0,0,0,0
"Ollie Watkins","Aston Villa","ENG","FW",NA,27,12,7,58.3333333333333,11,11,45.5,26,4,22,4,20,0
"Adam Webster","Brighton","ENG","DF",NA,28,14,12,85.7142857142857,18,18,33.3,16,12,4,16,43,1
"Danny Welbeck","Brighton","ENG","FW","MF",32,35,17,48.5714285714286,17,17,58.8,12,0,12,9,17,1
"Timo Werner","Tottenham","GER","FW",NA,27,7,4,57.1428571428571,18,18,27.8,12,0,12,3,2,0
"Adam Wharton","Crystal Palace","ENG","MF",NA,19,48,32,66.6666666666667,46,46,50,17,3,14,20,24,1
"Ethan Wheatley","Manchester Utd","ENG","FW",NA,17,1,1,100,1,1,100,2,0,2,2,0,0
"Ben White","Arsenal","ENG","DF",NA,25,48,28,58.3333333333333,58,58,44.8,48,22,26,32,77,1
"Neco Williams","Nott'ham Forest","WAL","DF",NA,22,69,40,57.9710144927536,56,56,62.5,44,13,31,22,53,0
"Willian","Fulham","BRA","FW",NA,34,18,11,61.1111111111111,21,21,14.3,13,0,13,9,12,1
"Joe Willock","Newcastle Utd","ENG","MF",NA,23,13,7,53.8461538461538,11,11,36.4,7,0,7,1,1,0
"Callum Wilson","Newcastle Utd","ENG","FW",NA,31,5,3,60,4,4,0,6,0,6,2,4,0
"Harry Wilson","Fulham","WAL","FW",NA,26,21,14,66.6666666666667,28,28,39.3,27,3,24,10,12,0
"Yoane Wissa","Brentford","COD","FW",NA,26,28,16,57.1428571428571,20,20,25,24,3,21,9,15,0
"Chris Wood","Nott'ham Forest","NZL","FW",NA,31,7,4,57.1428571428571,9,9,33.3,11,3,8,1,26,0
"Cauley Woodrow","Luton Town","ENG","FW","MF",28,16,10,62.5,16,16,56.3,7,1,6,1,14,0
"Joe Worrall","Nott'ham Forest","ENG","DF",NA,26,7,5,71.4285714285714,6,6,50,5,4,1,3,32,1
"Yehor Yarmoliuk","Brentford","UKR","MF",NA,19,17,11,64.7058823529412,17,17,41.2,17,4,13,6,5,0
"Ryan Yates","Nott'ham Forest","ENG","MF",NA,25,66,39,59.0909090909091,34,34,55.9,42,15,27,21,44,1
"Ashley Young","Everton","ENG","DF","MF",38,53,38,71.6981132075472,54,54,55.6,24,6,18,22,50,3
"Illia Zabarnyi","Bournemouth","UKR","DF",NA,20,59,32,54.2372881355932,50,50,46,53,34,19,33,143,4
"Nicolò Zaniolo","Aston Villa","ITA","FW","MF",24,19,9,47.3684210526316,17,17,52.9,13,0,13,1,11,0
"Anass Zaroury","Burnley","MAR","FW","MF",22,1,0,0,4,4,0,2,0,2,0,1,1
"Oleksandr Zinchenko","Arsenal","UKR","DF",NA,26,50,30,60,52,52,67.3,18,3,15,20,26,2
"Kurt Zouma","West Ham","FRA","DF",NA,28,23,17,73.9130434782609,16,16,62.5,38,28,10,29,160,0
"Martin Ødegaard","Arsenal","NOR","MF",NA,24,49,17,34.6938775510204,58,58,29.3,23,1,22,15,5,0
