"Player","Squad","Nation","Pos","Pos2","Age","Progression_Carries","Progression_Passes_Delivered","Progression_Passes_Recived","Total_Passes_Completed","Total_Passes_Attempted","Total_Pass_Percentage","Short_Passes_Completed","Short_Passes_Attempted","Short_Pass_Percentage","Long_Passes_Completed","Long_Passes_Attempted","Long_Pass_Percentage","Medium_Passes_Completed","Medium_Passes_Attempted","Medium_Pass_Percentage","Key_Passes","Passes_Into_Penalty_Area","Crosses_Into_Penalty_Area","Live_Pass","Dead_Pass","Free_Kicks","Through_Balls","Switches","Crosses","Throw_Ins","Corner_Kicks","Offside","Touches","Take_Ons_Attempted","Take_Ons_Wins","Take_On_Win_Percentage","Take_Ons_Tackled","Take_Ons_Tackled_Percentage"
"Jim Allevinah","Clermont Foot","GAB","FW",NA,26,77,56,118,416,545,76.3,245,287,85.4,29,44,65.9,123,164,75,15,10,2,524,16,3,1,5,34,4,9,5,747,68,32,47.1,36,52.9
"Jimmy Briand","Bordeaux","FRA","FW","MF",35,2,7,23,64,77,83.1,43,48,89.6,1,1,100,16,21,76.2,11,4,0,72,5,1,0,0,2,0,1,0,107,4,1,25,3,75
"Jimmy Cabot","Angers","FRA","DF",NA,27,92,77,150,1081,1381,78.3,536,597,89.8,107,196,54.6,424,524,80.9,18,23,10,1150,229,11,3,21,69,215,3,2,1712,107,45,42.1,62,57.9
"Jimmy Giraudon","Troyes","FRA","DF",NA,29,2,34,0,755,882,85.6,294,317,92.7,85,147,57.8,363,398,91.2,3,2,0,810,72,66,0,3,1,4,0,0,1035,1,1,100,0,0
"Jodel Dossou","Clermont Foot","BEN","FW",NA,29,104,75,191,401,576,69.6,252,301,83.7,19,34,55.9,101,158,63.9,22,25,10,561,12,2,0,0,60,9,1,3,857,74,39,52.7,35,47.3
"Johan Gastien","Clermont Foot","FRA","MF",NA,33,17,227,32,2160,2635,82,780,895,87.2,413,598,69.1,919,1032,89.1,25,22,5,2440,187,132,5,56,61,12,39,8,2929,21,13,61.9,8,38.1
"Jonas Martin","Rennes","FRA","MF",NA,31,8,132,14,1533,1695,90.4,731,792,92.3,117,149,78.5,638,672,94.9,9,7,0,1632,61,56,4,18,3,5,0,2,1875,11,8,72.7,3,27.3
"Jonas Omlin","Montpellier","SUI","GK",NA,27,0,0,0,842,1071,78.6,170,174,97.7,233,448,52,434,439,98.9,0,0,0,744,326,64,0,1,0,0,0,1,1163,1,1,100,0,0
"Jonathan Bamba","Lille","CIV","MF","FW",25,101,116,200,866,1148,75.4,511,587,87.1,79,154,51.3,235,301,78.1,46,34,8,1003,139,33,3,4,115,37,69,6,1504,103,34,33,69,67
"Jonathan Clauss","Lens","FRA","DF",NA,28,110,140,303,1243,1883,66,594,723,82.2,162,399,40.6,450,639,70.4,74,60,23,1348,522,46,4,8,348,291,185,13,2243,60,29,48.3,31,51.7
"Jonathan David","Lille","CAN","FW",NA,21,43,67,182,504,658,76.6,300,354,84.7,19,30,63.3,141,179,78.8,34,21,2,618,28,1,2,1,6,7,0,12,971,54,26,48.1,28,51.9
"Jonathan Gradit","Lens","FRA","DF",NA,28,65,210,15,1840,2072,88.8,746,802,93,166,235,70.6,901,977,92.2,15,13,3,2016,53,45,2,26,10,8,0,3,2391,21,16,76.2,5,23.8
"Jonathan Iglesias","Clermont Foot","URU","MF",NA,32,6,12,9,320,362,88.4,188,206,91.3,16,25,64,106,113,93.8,4,2,0,352,10,10,2,3,1,0,0,0,416,5,2,40,3,60
"Jonathan Ikone","Lille","FRA","MF","FW",23,34,50,71,331,424,78.1,161,191,84.3,34,51,66.7,117,141,83,15,18,1,403,17,3,5,5,8,10,1,4,576,56,25,44.6,30,53.6
"Jordan Amavi","Nice","FRA","DF",NA,27,13,28,21,74,86,86,38,43,88.4,6,9,66.7,29,31,93.5,1,3,1,272,46,4,0,2,6,42,0,1,104,2,0,0,2,100
"Jordan Amavi","Nice","FRA","DF",NA,27,13,28,21,74,86,86,38,43,88.4,6,9,66.7,29,31,93.5,1,3,1,272,46,4,0,2,6,42,0,1,380,9,5,55.6,4,44.4
"Jordan Amavi","Nice","FRA","DF",NA,27,13,28,21,74,86,86,38,43,88.4,6,9,66.7,29,31,93.5,1,3,1,69,17,2,0,2,2,15,0,0,104,2,0,0,2,100
"Jordan Amavi","Nice","FRA","DF",NA,27,13,28,21,74,86,86,38,43,88.4,6,9,66.7,29,31,93.5,1,3,1,69,17,2,0,2,2,15,0,0,380,9,5,55.6,4,44.4
"Jordan Amavi","Nice","FRA","DF",NA,27,13,28,21,269,319,84.3,144,156,92.3,26,39,66.7,96,113,85,1,2,0,272,46,4,0,2,6,42,0,1,104,2,0,0,2,100
"Jordan Amavi","Nice","FRA","DF",NA,27,13,28,21,269,319,84.3,144,156,92.3,26,39,66.7,96,113,85,1,2,0,272,46,4,0,2,6,42,0,1,380,9,5,55.6,4,44.4
"Jordan Amavi","Marseille","FRA","DF","FW",27,3,9,6,74,86,86,38,43,88.4,6,9,66.7,29,31,93.5,1,3,1,272,46,4,0,2,6,42,0,1,104,2,0,0,2,100
"Jordan Amavi","Marseille","FRA","DF","FW",27,3,9,6,74,86,86,38,43,88.4,6,9,66.7,29,31,93.5,1,3,1,272,46,4,0,2,6,42,0,1,380,9,5,55.6,4,44.4
"Jordan Amavi","Marseille","FRA","DF","FW",27,3,9,6,74,86,86,38,43,88.4,6,9,66.7,29,31,93.5,1,3,1,69,17,2,0,2,2,15,0,0,104,2,0,0,2,100
"Jordan Amavi","Marseille","FRA","DF","FW",27,3,9,6,74,86,86,38,43,88.4,6,9,66.7,29,31,93.5,1,3,1,69,17,2,0,2,2,15,0,0,380,9,5,55.6,4,44.4
"Jordan Amavi","Marseille","FRA","DF","FW",27,3,9,6,269,319,84.3,144,156,92.3,26,39,66.7,96,113,85,1,2,0,69,17,2,0,2,2,15,0,0,104,2,0,0,2,100
"Jordan Amavi","Marseille","FRA","DF","FW",27,3,9,6,269,319,84.3,144,156,92.3,26,39,66.7,96,113,85,1,2,0,69,17,2,0,2,2,15,0,0,380,9,5,55.6,4,44.4
"Jordan Amavi","Nice","FRA","DF",NA,27,13,28,21,269,319,84.3,144,156,92.3,26,39,66.7,96,113,85,1,2,0,69,17,2,0,2,2,15,0,0,104,2,0,0,2,100
"Jordan Amavi","Nice","FRA","DF",NA,27,13,28,21,269,319,84.3,144,156,92.3,26,39,66.7,96,113,85,1,2,0,69,17,2,0,2,2,15,0,0,380,9,5,55.6,4,44.4
"Jordan Amavi","Marseille","FRA","DF","FW",27,3,9,6,269,319,84.3,144,156,92.3,26,39,66.7,96,113,85,1,2,0,272,46,4,0,2,6,42,0,1,104,2,0,0,2,100
"Jordan Amavi","Marseille","FRA","DF","FW",27,3,9,6,269,319,84.3,144,156,92.3,26,39,66.7,96,113,85,1,2,0,272,46,4,0,2,6,42,0,1,380,9,5,55.6,4,44.4
"Jordan Ferri","Montpellier","FRA","MF",NA,29,78,290,43,2136,2558,83.5,870,960,90.6,305,457,66.7,886,1002,88.4,30,27,7,2431,117,87,4,32,39,25,2,10,2827,53,35,66,18,34
"Jordan Lotomba","Nice","SUI","DF",NA,22,50,79,101,818,1011,80.9,502,558,90,44,74,59.5,246,301,81.7,14,15,11,815,192,19,0,3,44,173,0,4,1193,41,22,53.7,19,46.3
"Jordan Tell","Clermont Foot","GLP","FW",NA,24,4,4,22,75,89,84.3,43,48,89.6,4,4,100,27,30,90,5,1,0,84,5,0,0,1,2,2,0,0,132,5,1,20,4,80
"Joris Chotard","Montpellier","FRA","MF",NA,19,5,91,20,1081,1289,83.9,471,536,87.9,122,172,70.9,444,503,88.3,12,15,5,1248,36,32,2,12,20,3,1,5,1556,21,8,38.1,13,61.9
"José Fonte","Lille","POR","DF",NA,37,14,117,13,1821,2097,86.8,576,646,89.2,266,369,72.1,946,1013,93.4,10,5,2,2014,79,70,1,34,6,7,0,4,2437,5,4,80,1,20
"Josuha Guilavogui","Bordeaux","FRA","MF","DF",30,11,76,23,676,827,81.7,261,298,87.6,100,147,68,301,352,85.5,13,8,2,809,15,13,2,9,6,2,0,3,987,13,8,61.5,5,38.5
"Juan Bernat","Paris S-G","ESP","DF","MF",28,20,30,85,628,681,92.2,420,445,94.4,10,17,58.8,173,185,93.5,5,5,1,619,61,7,1,0,12,54,0,1,771,23,14,60.9,9,39.1
"Juan Ignacio Ramírez","Saint-Étienne","URU","FW",NA,24,1,1,3,7,10,70,3,5,60,1,2,50,1,1,100,0,0,0,8,2,0,0,0,0,0,0,0,20,2,1,50,1,50
"Julian Draxler","Paris S-G","GER","FW","MF",27,14,33,48,275,306,89.9,157,168,93.5,15,20,75,91,98,92.9,9,7,1,298,5,1,1,5,5,1,3,3,346,16,10,62.5,6,37.5
"Julien Faussurier","Brest","FRA","MF","DF",34,18,22,60,197,275,71.6,104,123,84.6,29,50,58,60,85,70.6,13,12,9,222,51,5,0,5,38,42,4,2,331,8,1,12.5,7,87.5
"Julien Laporte","Lorient","FRA","DF",NA,27,12,82,2,1223,1454,84.1,303,335,90.4,254,362,70.2,651,708,91.9,5,8,0,1398,48,45,1,21,2,3,0,8,1825,7,5,71.4,2,28.6
"Junior Dina Ebimbe","Paris S-G","FRA","MF",NA,20,7,21,12,192,215,89.3,92,102,90.2,17,20,85,76,80,95,1,1,0,214,1,1,0,1,2,0,0,0,254,10,6,60,4,40
"Junior Mwanga","Bordeaux","FRA","DF",NA,18,0,4,0,44,54,81.5,11,15,73.3,2,5,40,30,31,96.8,0,0,0,53,1,1,0,1,1,0,0,0,65,1,1,100,0,0
"Junior Sambia","Montpellier","FRA","DF","FW",24,54,52,108,551,725,76,300,353,85,50,101,49.5,174,228,76.3,11,12,6,573,151,9,0,5,50,140,2,1,923,46,26,56.5,20,43.5
"Justin Kluivert","Nice","NED","MF",NA,22,83,56,166,423,665,63.6,222,278,79.9,56,142,39.4,129,194,66.5,35,24,12,528,132,35,5,9,161,14,83,5,898,80,41,51.3,39,48.8
"Kaj Sierhuis","Reims","NED","FW",NA,23,3,1,3,19,23,82.6,10,11,90.9,2,3,66.7,4,5,80,2,1,0,23,0,0,0,0,0,0,0,0,30,1,0,0,1,100
"Kalifa Coulibaly","Nantes","MLI","FW",NA,29,5,13,29,111,191,58.1,66,102,64.7,3,4,75,23,50,46,9,5,0,178,11,0,0,0,3,1,0,2,294,10,6,60,4,40
"Kamaldeen Sulemana","Rennes","GHA","MF","FW",19,56,42,96,266,350,76,123,148,83.1,36,54,66.7,89,107,83.2,21,22,6,345,4,1,1,11,28,1,1,1,530,92,54,58.7,38,41.3
"Kamory Doumbia","Reims","MLI","MF","FW",18,6,23,16,131,166,78.9,68,76,89.5,14,22,63.6,45,56,80.4,6,2,1,154,11,5,0,4,9,0,6,1,228,10,6,60,4,40
"Karim Azamoum","Troyes","FRA","DF",NA,31,4,6,4,102,148,68.9,53,64,82.8,7,22,31.8,41,55,74.5,0,0,0,139,9,2,0,0,1,7,0,0,182,3,1,33.3,2,66.7
"Karl Toko Ekambi","Lyon","CMR","FW",NA,28,89,55,268,732,941,77.8,413,482,85.7,40,69,58,246,305,80.7,39,38,13,916,21,1,6,10,51,17,0,4,1241,84,44,52.4,40,47.6
"Karol Fila","Strasbourg","POL","DF",NA,23,10,39,51,294,377,78,156,171,91.2,12,31,38.7,123,159,77.4,2,10,3,302,74,7,0,1,24,67,0,1,422,6,3,50,3,50
"Kasper Dolberg","Nice","DEN","FW",NA,23,15,16,90,172,243,70.8,112,146,76.7,7,9,77.8,35,54,64.8,15,9,3,236,7,0,1,1,5,0,0,0,426,21,11,52.4,10,47.6
"Kevin Danso","Lens","AUT","DF",NA,22,9,91,1,1615,1875,86.1,528,598,88.3,163,252,64.7,908,989,91.8,10,2,0,1814,57,51,0,7,1,5,0,4,2172,10,8,80,2,20
"Kévin Gameiro","Strasbourg","FRA","FW",NA,34,69,62,225,628,802,78.3,403,468,86.1,20,35,57.1,154,192,80.2,28,23,1,754,45,1,3,3,16,3,0,3,1040,38,17,44.7,21,55.3
"Kévin N'Doram","Metz","FRA","MF",NA,25,3,63,6,437,521,83.9,168,197,85.3,53,73,72.6,205,231,88.7,11,1,0,498,23,22,1,7,2,1,0,0,647,10,5,50,5,50
"Kevin Volland","Monaco","GER","MF","FW",29,31,102,203,416,629,66.1,208,267,77.9,43,74,58.1,140,207,67.6,34,28,6,613,10,2,13,3,21,3,0,6,869,38,18,47.4,20,52.6
"Khéphren Thuram","Nice","FRA","MF",NA,20,65,123,33,971,1134,85.6,451,506,89.1,75,108,69.4,418,460,90.9,22,21,1,1095,37,33,3,4,10,4,0,2,1349,43,32,74.4,11,25.6
"Konrad De La Fuente","Marseille","USA","FW","MF",20,37,16,110,180,230,78.3,117,132,88.6,6,15,40,49,62,79,10,10,2,224,5,0,2,2,19,5,0,1,326,37,21,56.8,16,43.2
"Krépin Diatta","Monaco","SEN","MF","DF",22,8,14,27,79,106,74.5,51,65,78.5,4,4,100,21,24,87.5,3,4,1,106,0,0,0,0,3,0,0,0,140,7,6,85.7,1,14.3
"Kylian Mbappé","Paris S-G","FRA","FW",NA,22,210,107,449,1139,1435,79.4,715,821,87.1,60,101,59.4,276,348,79.3,70,58,9,1312,115,11,7,16,68,20,47,8,1902,205,112,54.6,92,44.9
"Lamine Gueye","Metz","SEN","FW","MF",23,16,5,53,140,210,66.7,82,95,86.3,13,33,39.4,36,52,69.2,15,6,6,181,26,7,0,0,49,7,12,3,285,14,7,50,7,50
"Laurent Abergel","Lorient","FRA","MF",NA,28,30,171,73,1342,1660,80.8,606,679,89.2,152,236,64.4,535,620,86.3,35,23,9,1617,35,25,7,21,37,8,2,8,2032,61,39,63.9,22,36.1
"Laurent Koscielny","Bordeaux","FRA","DF",NA,35,1,31,0,494,552,89.5,133,140,95,81,112,72.3,276,288,95.8,2,1,0,534,17,17,0,3,0,0,0,1,641,3,2,66.7,1,33.3
"Leandro Paredes","Paris S-G","ARG","MF",NA,27,6,55,3,896,937,95.6,420,432,97.2,75,89,84.3,380,385,98.7,7,3,0,908,27,25,1,4,0,2,0,2,997,7,6,85.7,1,14.3
"Lebo Mothiba","Troyes","RSA","FW","MF",25,7,2,39,102,128,79.7,61,73,83.6,4,5,80,28,33,84.8,6,0,0,0,0,0,0,0,0,0,0,0,190,5,2,40,3,60
"Lebo Mothiba","Strasbourg","RSA","FW",NA,25,0,0,0,102,128,79.7,61,73,83.6,4,5,80,28,33,84.8,6,0,0,0,0,0,0,0,0,0,0,0,190,5,2,40,3,60
"Lebo Mothiba","Strasbourg","RSA","FW",NA,25,0,0,0,102,128,79.7,61,73,83.6,4,5,80,28,33,84.8,6,0,0,123,5,1,0,1,1,0,0,0,190,5,2,40,3,60
"Lebo Mothiba","Troyes","RSA","FW","MF",25,7,2,39,102,128,79.7,61,73,83.6,4,5,80,28,33,84.8,6,0,0,123,5,1,0,1,1,0,0,0,190,5,2,40,3,60
"Lenny Joseph","Metz","FRA","FW","MF",20,0,2,11,20,32,62.5,13,19,68.4,1,3,33.3,5,7,71.4,1,0,0,28,4,0,0,0,1,1,0,0,51,2,1,50,1,50
"Leo Dubois","Lyon","FRA","DF",NA,26,44,108,124,1125,1366,82.4,546,595,91.8,102,183,55.7,455,533,85.4,17,25,8,1168,195,22,2,7,76,168,5,3,1552,24,12,50,12,50
"Léo Leroy","Montpellier","FRA","MF",NA,21,4,24,8,256,323,79.3,123,146,84.2,21,30,70,102,116,87.9,4,5,0,318,5,5,2,1,4,0,0,0,435,17,8,47.1,9,52.9
"Léo Pétrot","Lorient","FRA","DF",NA,24,6,44,4,787,953,82.6,250,278,89.9,115,193,59.6,412,455,90.5,2,0,0,927,23,20,1,3,1,3,0,3,1150,2,1,50,1,50
"Leonardo Balerdi","Marseille","ARG","DF",NA,22,6,41,2,753,819,91.9,269,283,95.1,80,107,74.8,396,418,94.7,1,0,0,794,25,25,0,4,0,0,0,0,919,13,11,84.6,2,15.4
"Lesley Ugochukwu","Rennes","FRA","MF",NA,17,3,12,7,194,223,87,88,92,95.7,16,25,64,85,96,88.5,3,1,0,219,4,4,0,0,0,0,0,0,262,2,2,100,0,0
"Levi Lumeka","Troyes","ENG","DF","FW",22,2,1,4,10,16,62.5,5,5,100,1,2,50,2,6,33.3,0,1,1,15,1,0,0,0,2,1,0,0,25,3,2,66.7,1,33.3
"Lilian Brassier","Brest","FRA","DF",NA,21,31,86,22,1012,1273,79.5,296,343,86.3,169,287,58.9,534,607,88,8,9,1,1183,90,39,0,25,17,51,0,0,1525,16,5,31.3,11,68.8
"Lionel Messi","Paris S-G","ARG","FW","MF",34,113,291,125,1400,1657,84.5,762,844,90.3,113,154,73.4,450,512,87.9,63,82,3,1566,72,24,28,19,32,3,34,19,1888,99,64,64.6,35,35.4
"Loïc Bade","Rennes","FRA","DF",NA,21,8,45,3,655,729,89.8,177,196,90.3,74,104,71.2,398,422,94.3,2,3,1,718,10,8,0,4,2,2,0,1,830,5,4,80,1,20
"Lorenz Assignon","Rennes","TOG","DF",NA,21,19,27,45,306,383,79.9,141,164,86,21,34,61.8,137,161,85.1,7,5,1,300,81,4,0,0,21,77,0,2,462,10,5,50,5,50
"Louis Mafouta","Metz","CTA","FW",NA,27,3,4,31,110,141,78,69,85,81.2,2,5,40,25,31,80.6,2,0,0,130,11,0,0,0,1,0,0,0,190,4,2,50,2,50
"Loum Tchaouna","Rennes","FRA","FW","MF",17,3,1,9,24,38,63.2,11,16,68.8,2,3,66.7,9,15,60,2,1,1,34,4,2,0,0,4,1,1,0,53,1,1,100,0,0
"Lovro Majer","Rennes","CRO","MF","FW",23,77,147,126,801,1052,76.1,383,443,86.5,87,160,54.4,298,371,80.3,45,30,5,974,70,21,6,9,85,1,48,8,1304,56,29,51.8,27,48.2
"Luan Peres Petroni","Marseille","BRA","DF",NA,27,52,124,50,1725,1975,87.3,830,892,93,128,206,62.1,722,808,89.4,17,7,6,1759,212,40,0,14,24,172,0,4,2241,18,13,72.2,5,27.8
"Lucas Da Cunha","Clermont Foot","FRA","FW","MF",20,25,30,58,114,162,70.4,64,74,86.5,13,26,50,31,46,67.4,13,5,3,307,23,5,1,9,20,4,14,0,436,40,19,47.5,21,52.5
"Lucas Da Cunha","Clermont Foot","FRA","FW","MF",20,25,30,58,114,162,70.4,64,74,86.5,13,26,50,31,46,67.4,13,5,3,307,23,5,1,9,20,4,14,0,215,15,9,60,6,40
"Lucas Da Cunha","Nice","FRA","MF",NA,20,15,11,18,267,330,80.9,142,166,85.5,27,42,64.3,76,92,82.6,13,7,3,307,23,5,1,9,20,4,14,0,436,40,19,47.5,21,52.5
"Lucas Da Cunha","Nice","FRA","MF",NA,20,15,11,18,267,330,80.9,142,166,85.5,27,42,64.3,76,92,82.6,13,7,3,307,23,5,1,9,20,4,14,0,215,15,9,60,6,40
"Lucas Da Cunha","Clermont Foot","FRA","FW","MF",20,25,30,58,114,162,70.4,64,74,86.5,13,26,50,31,46,67.4,13,5,3,142,19,2,0,1,23,3,14,1,436,40,19,47.5,21,52.5
"Lucas Da Cunha","Clermont Foot","FRA","FW","MF",20,25,30,58,114,162,70.4,64,74,86.5,13,26,50,31,46,67.4,13,5,3,142,19,2,0,1,23,3,14,1,215,15,9,60,6,40
"Lucas Da Cunha","Nice","FRA","MF",NA,20,15,11,18,114,162,70.4,64,74,86.5,13,26,50,31,46,67.4,13,5,3,307,23,5,1,9,20,4,14,0,436,40,19,47.5,21,52.5
"Lucas Da Cunha","Nice","FRA","MF",NA,20,15,11,18,114,162,70.4,64,74,86.5,13,26,50,31,46,67.4,13,5,3,307,23,5,1,9,20,4,14,0,215,15,9,60,6,40
"Lucas Da Cunha","Clermont Foot","FRA","FW","MF",20,25,30,58,267,330,80.9,142,166,85.5,27,42,64.3,76,92,82.6,13,7,3,307,23,5,1,9,20,4,14,0,436,40,19,47.5,21,52.5
"Lucas Da Cunha","Clermont Foot","FRA","FW","MF",20,25,30,58,267,330,80.9,142,166,85.5,27,42,64.3,76,92,82.6,13,7,3,307,23,5,1,9,20,4,14,0,215,15,9,60,6,40
"Lucas Da Cunha","Nice","FRA","MF",NA,20,15,11,18,114,162,70.4,64,74,86.5,13,26,50,31,46,67.4,13,5,3,142,19,2,0,1,23,3,14,1,436,40,19,47.5,21,52.5
"Lucas Da Cunha","Nice","FRA","MF",NA,20,15,11,18,114,162,70.4,64,74,86.5,13,26,50,31,46,67.4,13,5,3,142,19,2,0,1,23,3,14,1,215,15,9,60,6,40
"Lucas Da Cunha","Clermont Foot","FRA","FW","MF",20,25,30,58,267,330,80.9,142,166,85.5,27,42,64.3,76,92,82.6,13,7,3,142,19,2,0,1,23,3,14,1,436,40,19,47.5,21,52.5
"Lucas Da Cunha","Clermont Foot","FRA","FW","MF",20,25,30,58,267,330,80.9,142,166,85.5,27,42,64.3,76,92,82.6,13,7,3,142,19,2,0,1,23,3,14,1,215,15,9,60,6,40
"Lucas Da Cunha","Nice","FRA","MF",NA,20,15,11,18,267,330,80.9,142,166,85.5,27,42,64.3,76,92,82.6,13,7,3,142,19,2,0,1,23,3,14,1,436,40,19,47.5,21,52.5
"Lucas Da Cunha","Nice","FRA","MF",NA,20,15,11,18,267,330,80.9,142,166,85.5,27,42,64.3,76,92,82.6,13,7,3,142,19,2,0,1,23,3,14,1,215,15,9,60,6,40
"Lucas Gourna-Douath","Saint-Étienne","FRA","MF",NA,17,29,69,22,751,852,88.1,345,389,88.7,72,90,80,303,328,92.4,9,2,1,828,23,11,1,14,4,11,0,1,1046,29,17,58.6,12,41.4
"Lucas Paquetá","Lyon","BRA","MF","FW",23,59,168,219,1241,1586,78.2,705,819,86.1,81,140,57.9,360,455,79.1,41,35,3,1488,91,29,16,10,31,33,11,7,2047,118,81,68.6,37,31.4
"Lucas Perrin","Strasbourg","FRA","DF",NA,22,33,148,12,1221,1454,84,437,478,91.4,142,234,60.7,621,692,89.7,9,18,2,1373,80,60,5,12,4,20,0,1,1691,10,6,60,4,40
"Lucien Agoume","Brest","FRA","MF",NA,19,16,116,28,836,996,83.9,371,417,89,112,141,79.4,328,377,87,13,8,0,955,38,30,0,10,5,0,1,3,1210,32,22,68.8,10,31.3
"Ludovic Ajorque","Strasbourg","FRA","FW",NA,27,21,69,217,653,906,72.1,386,506,76.3,43,61,70.5,172,239,72,46,23,4,880,24,1,5,10,17,2,0,2,1232,27,14,51.9,13,48.1
"Ludovic Blas","Nantes","FRA","MF","FW",23,69,157,190,833,1056,78.9,354,422,83.9,129,172,75,333,396,84.1,41,29,9,974,75,20,3,22,37,12,1,7,1524,148,60,40.5,88,59.5
"Luis Henrique","Marseille","BRA","FW","MF",19,15,19,69,166,214,77.6,92,106,86.8,12,20,60,52,68,76.5,8,6,2,203,11,1,0,3,12,10,0,0,279,18,7,38.9,11,61.1
"M'Baye Niang","Bordeaux","SEN","FW",NA,26,8,12,63,106,179,59.2,62,88,70.5,8,12,66.7,33,57,57.9,8,3,0,158,21,0,1,1,3,3,0,0,294,15,5,33.3,10,66.7
"Maghnes Akliouche","Monaco","FRA","MF","FW",19,2,5,7,20,22,90.9,15,15,100,1,1,100,4,6,66.7,1,3,0,22,0,0,0,0,1,0,0,0,34,1,0,0,1,100
"Mahdi Camara","Saint-Étienne","FRA","MF","DF",23,43,132,89,1233,1502,82.1,682,781,87.3,65,112,58,426,494,86.2,30,11,3,1397,102,19,1,11,33,77,0,3,1906,56,35,62.5,21,37.5
"Malo Gusto","Lyon","FRA","DF",NA,18,70,87,153,1290,1503,85.8,685,760,90.1,60,105,57.1,508,567,89.6,25,24,15,1323,177,16,1,2,70,159,2,3,1758,34,19,55.9,15,44.1
"Mama Samba Baldé","Troyes","GNB","MF","FW",25,44,48,141,289,425,68,171,231,74,16,27,59.3,90,117,76.9,17,13,1,413,11,2,1,2,16,4,0,1,746,78,34,43.6,44,56.4
"Mamadou Sakho","Montpellier","FRA","DF",NA,31,7,84,0,1408,1579,89.2,571,608,93.9,114,188,60.6,694,746,93,4,2,0,1514,64,57,1,5,0,3,0,1,1884,5,4,80,1,20
"Marcelo","Lyon","BRA","DF",NA,34,1,11,1,560,674,83.1,145,169,85.8,105,158,66.5,306,336,91.1,3,0,0,659,15,14,1,8,0,1,0,0,195,1,1,100,0,0
"Marcelo","Lyon","BRA","DF",NA,34,1,11,1,560,674,83.1,145,169,85.8,105,158,66.5,306,336,91.1,3,0,0,659,15,14,1,8,0,1,0,0,769,2,2,100,0,0
"Marcelo","Bordeaux","BRA","DF",NA,34,4,28,1,560,674,83.1,145,169,85.8,105,158,66.5,306,336,91.1,3,0,0,659,15,14,1,8,0,1,0,0,195,1,1,100,0,0
"Marcelo","Bordeaux","BRA","DF",NA,34,4,28,1,560,674,83.1,145,169,85.8,105,158,66.5,306,336,91.1,3,0,0,659,15,14,1,8,0,1,0,0,769,2,2,100,0,0
"Marcelo","Lyon","BRA","DF",NA,34,1,11,1,152,168,90.5,49,54,90.7,8,10,80,94,101,93.1,0,0,0,164,4,3,0,0,0,1,0,0,195,1,1,100,0,0
"Marcelo","Lyon","BRA","DF",NA,34,1,11,1,152,168,90.5,49,54,90.7,8,10,80,94,101,93.1,0,0,0,164,4,3,0,0,0,1,0,0,769,2,2,100,0,0
"Marcelo","Bordeaux","BRA","DF",NA,34,4,28,1,560,674,83.1,145,169,85.8,105,158,66.5,306,336,91.1,3,0,0,164,4,3,0,0,0,1,0,0,195,1,1,100,0,0
"Marcelo","Bordeaux","BRA","DF",NA,34,4,28,1,560,674,83.1,145,169,85.8,105,158,66.5,306,336,91.1,3,0,0,164,4,3,0,0,0,1,0,0,769,2,2,100,0,0
"Marcelo","Bordeaux","BRA","DF",NA,34,4,28,1,152,168,90.5,49,54,90.7,8,10,80,94,101,93.1,0,0,0,164,4,3,0,0,0,1,0,0,195,1,1,100,0,0
"Marcelo","Bordeaux","BRA","DF",NA,34,4,28,1,152,168,90.5,49,54,90.7,8,10,80,94,101,93.1,0,0,0,164,4,3,0,0,0,1,0,0,769,2,2,100,0,0
"Marcelo","Bordeaux","BRA","DF",NA,34,4,28,1,152,168,90.5,49,54,90.7,8,10,80,94,101,93.1,0,0,0,659,15,14,1,8,0,1,0,0,195,1,1,100,0,0
"Marcelo","Bordeaux","BRA","DF",NA,34,4,28,1,152,168,90.5,49,54,90.7,8,10,80,94,101,93.1,0,0,0,659,15,14,1,8,0,1,0,0,769,2,2,100,0,0
"Marcelo","Lyon","BRA","DF",NA,34,1,11,1,152,168,90.5,49,54,90.7,8,10,80,94,101,93.1,0,0,0,659,15,14,1,8,0,1,0,0,195,1,1,100,0,0
"Marcelo","Lyon","BRA","DF",NA,34,1,11,1,152,168,90.5,49,54,90.7,8,10,80,94,101,93.1,0,0,0,659,15,14,1,8,0,1,0,0,769,2,2,100,0,0
"Marcelo","Lyon","BRA","DF",NA,34,1,11,1,560,674,83.1,145,169,85.8,105,158,66.5,306,336,91.1,3,0,0,164,4,3,0,0,0,1,0,0,195,1,1,100,0,0
"Marcelo","Lyon","BRA","DF",NA,34,1,11,1,560,674,83.1,145,169,85.8,105,158,66.5,306,336,91.1,3,0,0,164,4,3,0,0,0,1,0,0,769,2,2,100,0,0
"Marco Verratti","Paris S-G","ITA","MF",NA,28,56,193,63,1957,2151,91,1071,1133,94.5,120,152,78.9,680,725,93.8,31,42,1,2037,103,62,6,14,9,35,5,11,2359,57,46,80.7,11,19.3
"Marcus Coco","Nantes","FRA","MF","FW",25,28,22,62,224,325,68.9,123,154,79.9,15,33,45.5,73,111,65.8,7,5,2,302,23,5,0,0,24,17,0,0,484,26,14,53.8,12,46.2
"Marin Jakoliš","Angers","CRO","FW",NA,24,5,4,17,53,74,71.6,30,39,76.9,4,6,66.7,15,21,71.4,4,3,1,70,4,0,0,0,7,1,0,0,90,4,2,50,2,50
