"Player","Squad","Nation","Pos","Pos2","Age","Tackles","Tackles_Won","Tackles_Win_Percentage","Challenges","Challenges_Won","Challenges_Percentage","Total_Blocks","Shots_Blocked","Passes_Blocked","Interceptions","Clearances","Errors"
"Tetê","Lyon","BRA","FW","MF",21,10,5,50,13,13,23.1,4,0,4,3,1,0
"Sada Thioub","Saint-Étienne","SEN","DF","MF",26,13,8,61.5384615384615,14,14,42.9,9,0,9,10,8,0
"Romain Thomas","Angers","FRA","DF",NA,33,49,37,75.5102040816327,57,57,52.6,35,19,16,44,126,0
"Adrien Thomasson","Strasbourg","FRA","MF",NA,27,64,31,48.4375,93,93,32.3,56,4,52,29,16,1
"Matheus Thuler","Montpellier","BRA","DF",NA,22,21,12,57.1428571428571,15,15,53.3,9,7,2,9,30,0
"Khéphren Thuram","Nice","FRA","MF",NA,20,33,19,57.5757575757576,35,35,48.6,31,11,20,28,19,0
"Cheikh Tidiane Sabaly","Metz","SEN","FW","MF",22,6,3,50,2,2,100,1,0,1,0,1,0
"Jean-Clair Todibo","Nice","FRA","DF",NA,21,59,37,62.7118644067797,60,60,65,45,21,24,51,130,2
"Karl Toko Ekambi","Lyon","CMR","FW",NA,28,13,7,53.8461538461538,21,21,19,26,0,26,20,5,0
"Yoann Touzghar","Troyes","TUN","FW",NA,34,5,2,40,3,3,33.3,3,1,2,3,8,0
"Boubacar Traoré","Metz","MLI","MF",NA,19,43,26,60.4651162790698,39,39,25.6,29,5,24,25,11,1
"Charles Traore","Nantes","MLI","DF",NA,29,16,12,75,13,13,15.4,11,4,7,15,30,0
"Hamari Traoré","Rennes","MLI","DF",NA,29,63,36,57.1428571428571,59,59,69.5,29,8,21,37,81,1
"Ismaël Traoré","Angers","CIV","DF",NA,34,28,17,60.7142857142857,28,28,46.4,25,17,8,44,122,1
"Miguel Trauco","Saint-Étienne","PER","DF","MF",28,25,18,72,22,22,54.5,13,4,9,23,17,0
"Adrien Truffert","Rennes","FRA","DF",NA,19,29,21,72.4137931034483,24,24,45.8,25,5,20,19,30,0
"Matthieu Udol","Metz","FRA","DF",NA,25,23,14,60.8695652173913,18,18,66.7,20,7,13,31,29,1
"Ike Ugbo","Troyes","CAN","FW",NA,22,3,1,33.3333333333333,1,1,0,4,1,3,2,1,0
"Lesley Ugochukwu","Rennes","FRA","MF",NA,17,13,9,69.2307692307692,19,19,47.4,7,2,5,4,2,0
"Hwang Ui-jo","Bordeaux","KOR","FW",NA,28,10,4,40,13,13,30.8,9,1,8,5,18,0
"Cengiz Ünder","Marseille","TUR","FW","MF",24,18,13,72.2222222222222,18,18,27.8,13,2,11,14,9,0
"Jere Uronen","Brest","FIN","DF",NA,27,28,15,53.5714285714286,24,24,58.3,12,3,9,16,21,0
"Vanderson","Monaco","BRA","FW","DF",20,35,19,54.2857142857143,23,23,65.2,17,4,13,13,12,0
"Marco Verratti","Paris S-G","ITA","MF",NA,28,60,40,66.6666666666667,64,64,50,36,10,26,18,14,2
"Kevin Volland","Monaco","GER","MF","FW",29,24,10,41.6666666666667,31,31,19.4,20,0,20,3,9,0
"Elye Wahi","Montpellier","FRA","FW",NA,18,18,10,55.5555555555556,16,16,37.5,7,0,7,4,4,0
"Timothy Weah","Lille","USA","MF","FW",21,19,7,36.8421052631579,20,20,50,16,1,15,10,7,0
"Georginio Wijnaldum","Paris S-G","NED","MF",NA,30,15,9,60,19,19,57.9,13,3,10,9,7,0
"Christopher Wooh","Lens","CMR","DF",NA,19,29,11,37.9310344827586,18,18,61.1,21,14,7,21,40,1
"Xeka","Lille","POR","MF",NA,26,47,27,57.4468085106383,56,56,48.2,23,3,20,24,26,1
"Sekou Yansané","Paris S-G","GUI","FW",NA,18,0,0,NA,1,1,0,0,0,0,0,1,0
"Yusuf Yazıcı","Lille","TUR","MF","FW",24,10,5,50,9,9,11.1,4,0,4,2,1,0
"Burak Yılmaz","Lille","TUR","FW",NA,36,7,2,28.5714285714286,17,17,11.8,8,1,7,2,11,0
"Zaydou Youssouf","Saint-Étienne","FRA","MF",NA,22,48,26,54.1666666666667,34,34,41.2,11,3,8,17,13,0
"Akim Zedadka","Clermont Foot","ALG","DF",NA,26,72,44,61.1111111111111,71,71,52.1,32,8,24,58,48,0
"Arber Zeneli","Reims","KVX","FW",NA,26,1,0,0,5,5,20,0,0,0,1,1,0
"Mehdi Zerkane","Bordeaux","ALG","MF","DF",22,0,0,NA,1,1,0,1,1,0,2,0,0
"Edon Zhegrova","Lille","KVX","MF","FW",22,14,5,35.7142857142857,6,6,83.3,4,1,3,2,2,0
"Tanguy Zoukrou","Troyes","FRA","DF",NA,18,1,0,0,2,2,50,0,0,0,0,2,0
