"Player","Squad","Nation","Pos","Pos2","Age","Tackles","Tackles_Won","Tackles_Win_Percentage","Challenges","Challenges_Won","Challenges_Percentage","Total_Blocks","Shots_Blocked","Passes_Blocked","Interceptions","Clearances","Errors"
"Danny Welbeck","Brighton","ENG","FW",NA,31,15,7,46.6666666666667,11,11,36.4,24,2,22,5,20,0
"Ben White","Arsenal","ENG","DF",NA,24,60,31,51.6666666666667,70,70,60,47,11,36,22,79,1
"Harvey White","Tottenham","ENG","MF",NA,20,0,0,NA,1,1,0,0,0,0,0,0,0
"Neco Williams","Nott'ham Forest","WAL","DF",NA,21,72,47,65.2777777777778,71,71,53.5,33,8,25,33,48,0
"Willian","Fulham","BRA","FW",NA,33,13,8,61.5384615384615,25,25,28,13,0,13,9,9,0
"Joe Willock","Newcastle Utd","ENG","MF",NA,22,51,30,58.8235294117647,58,58,43.1,54,8,46,25,17,0
"Callum Wilson","Newcastle Utd","ENG","FW",NA,30,9,3,33.3333333333333,3,3,0,8,0,8,1,5,0
"Harry Wilson","Fulham","WAL","FW",NA,25,21,13,61.9047619047619,18,18,44.4,17,2,15,6,14,0
"Yoane Wissa","Brentford","COD","FW",NA,25,17,12,70.5882352941177,13,13,46.2,10,0,10,6,15,0
"Maximilian Wöber","Leeds United","AUT","DF",NA,24,25,18,72,24,24,66.7,32,14,18,27,67,1
"Chris Wood","Newcastle Utd","NZL","FW",NA,30,5,4,80,5,5,60,2,2,0,1,7,0
"Chris Wood","Nott'ham Forest","NZL","FW",NA,30,0,0,NA,1,1,0,2,1,1,1,2,0
"Joe Worrall","Nott'ham Forest","ENG","DF",NA,25,53,25,47.1698113207547,35,35,71.4,33,23,10,26,111,1
"Granit Xhaka","Arsenal","SUI","MF",NA,29,34,27,79.4117647058823,41,41,39,28,10,18,15,45,1
"Ryan Yates","Nott'ham Forest","ENG","MF",NA,24,38,19,50,22,22,63.6,26,8,18,10,44,0
"Ashley Young","Aston Villa","ENG","DF",NA,37,50,27,54,50,50,74,25,11,14,21,65,0
"Illia Zabarnyi","Bournemouth","UKR","DF",NA,19,4,2,50,7,7,42.9,7,2,5,3,14,0
"Wilfried Zaha","Crystal Palace","CIV","FW","MF",29,32,20,62.5,21,21,38.1,21,1,20,16,9,0
"Denis Zakaria","Chelsea","SUI","MF",NA,25,9,5,55.5555555555556,8,8,25,4,1,3,3,10,0
"Jordan Zemura","Bournemouth","ZIM","DF",NA,22,39,24,61.5384615384615,44,44,52.3,31,9,22,16,32,0
"Oleksandr Zinchenko","Arsenal","UKR","DF",NA,25,40,18,45,40,40,52.5,20,2,18,22,38,2
"Hakim Ziyech","Chelsea","MAR","FW","MF",29,20,12,60,9,9,44.4,8,0,8,5,5,1
"Kurt Zouma","West Ham","FRA","DF",NA,27,9,4,44.4444444444444,8,8,62.5,17,14,3,30,120,1
"Martin Ødegaard","Arsenal","NOR","MF",NA,23,36,23,63.8888888888889,47,47,29.8,20,5,15,6,12,1
