"Player","Squad","Nation","Pos","Pos2","Age","Tackles","Tackles_Won","Tackles_Win_Percentage","Challenges","Challenges_Won","Challenges_Percentage","Total_Blocks","Shots_Blocked","Passes_Blocked","Interceptions","Clearances","Errors"
"Enes Ünal","Getafe","TUR","FW",NA,25,26,14,53.8461538461538,25,25,28,19,2,17,6,35,0
"Oscar Ureña","Girona","DOM","MF",NA,19,4,2,50,3,3,66.7,2,0,2,1,0,0
"Óscar Valentín","Rayo Vallecano","ESP","MF",NA,27,92,51,55.4347826086956,121,121,38,60,9,51,44,30,0
"Martin Valjent","Mallorca","SVK","DF",NA,26,35,27,77.1428571428571,28,28,67.9,39,21,18,29,137,0
"Manu Vallejo","Girona","ESP","FW","MF",25,4,1,25,6,6,16.7,2,0,2,1,3,0
"Federico Valverde","Real Madrid","URU","MF","FW",24,31,20,64.5161290322581,26,26,50,31,4,27,17,15,0
"Jesus Vazquez","Valencia","ESP","DF","MF",19,13,8,61.5384615384615,11,11,54.5,4,0,4,1,8,0
"Kevin Vázquez","Celta Vigo","ESP","DF","MF",29,13,8,61.5384615384615,12,12,66.7,4,1,3,2,8,0
"Lucas Vázquez","Real Madrid","ESP","DF",NA,31,34,23,67.6470588235294,28,28,71.4,10,0,10,7,13,0
"Gabriel Veiga","Celta Vigo","ESP","MF",NA,20,43,19,44.1860465116279,52,52,30.8,30,3,27,21,6,0
"Unai Vencedor Paris","Athletic Club","ESP","MF",NA,21,3,1,33.3333333333333,6,6,16.7,5,0,5,1,1,0
"Gonzalo Verdú","Elche","ESP","DF",NA,33,10,5,50,8,8,50,8,6,2,10,33,0
"Mikel Vesga","Athletic Club","ESP","MF",NA,29,57,35,61.4035087719298,68,68,36.8,39,8,31,36,39,3
"Aleix Vidal","Espanyol","ESP","MF","FW",32,11,5,45.4545454545455,22,22,18.2,21,2,19,15,14,0
"Nacho Vidal","Osasuna","ESP","DF",NA,27,27,14,51.8518518518519,32,32,53.1,17,4,13,19,33,1
"Toni Villa","Valladolid","ESP","MF",NA,27,6,3,50,9,9,44.4,0,0,0,0,0,0
"Toni Villa","Girona","ESP","MF","FW",27,25,18,72,23,23,43.5,8,0,8,8,3,0
"Gonzalo Villar","Getafe","ESP","MF",NA,24,10,5,50,14,14,42.9,9,2,7,6,5,0
"Iván Villar","Celta Vigo","ESP","GK",NA,25,0,0,NA,1,1,0,0,0,0,0,7,0
"Daniel Vivian","Athletic Club","ESP","DF",NA,23,57,32,56.140350877193,45,45,80,27,14,13,24,90,3
"Shon Weissman","Valladolid","ISR","FW",NA,26,2,1,50,4,4,0,8,0,8,1,7,0
"Axel Werner","Elche","ARG","GK",NA,26,0,0,NA,1,1,0,0,0,0,0,0,0
"Iñaki Williams","Athletic Club","GHA","FW",NA,28,22,16,72.7272727272727,24,24,37.5,18,3,15,7,34,0
"Nico Williams","Athletic Club","ESP","FW",NA,20,31,16,51.6129032258064,41,41,46.3,40,2,38,8,14,1
"Axel Witsel","Atlético Madrid","BEL","DF","MF",33,36,22,61.1111111111111,31,31,54.8,20,11,9,23,76,0
"Jawad El Yamiq","Valladolid","MAR","DF",NA,30,17,11,64.7058823529412,11,11,54.5,27,19,8,37,101,0
"Joseba Zaldúa","Cádiz","ESP","DF",NA,30,15,8,53.3333333333333,10,10,70,4,2,2,11,22,0
"Oier Zarraga","Athletic Club","ESP","MF",NA,23,14,9,64.2857142857143,20,20,40,7,0,7,10,5,0
"Igor Zubeldia","Real Sociedad","ESP","DF",NA,25,35,18,51.4285714285714,35,35,71.4,23,17,6,21,93,0
"Martín Zubimendi","Real Sociedad","ESP","MF",NA,23,59,33,55.9322033898305,45,45,53.3,44,17,27,37,55,4
