"Player","Squad","Nation","Pos","Pos2","Age","Tackles","Tackles_Won","Tackles_Win_Percentage","Challenges","Challenges_Won","Challenges_Percentage","Total_Blocks","Shots_Blocked","Passes_Blocked","Interceptions","Clearances","Errors"
"Brayan Vera","Lecce","COL","DF","FW",20,4,1,25,7,7,42.9,1,0,1,1,4,0
"Simone Verdi","Torino","ITA","MF","FW",27,19,10,52.6315789473684,38,38,23.7,14,0,14,7,1,0
"Jordan Veretout","Roma","FRA","MF",NA,26,36,18,50,43,43,32.6,35,5,30,18,31,1
"Valerio Verre","Hellas Verona","ITA","MF","FW",25,25,15,60,23,23,39.1,5,0,5,13,9,0
"Francesco Vicari","SPAL","ITA","DF",NA,24,27,13,48.1481481481481,25,25,48,48,37,11,38,145,1
"Ronaldo Vieira","Sampdoria","ENG","MF",NA,21,33,19,57.5757575757576,28,28,21.4,14,2,12,21,31,0
"Gonzalo Villar","Roma","ESP","MF",NA,21,5,3,60,4,4,50,2,0,2,2,3,0
"Mattia Viviani","Brescia","ITA","MF",NA,18,3,1,33.3333333333333,8,8,12.5,3,3,0,9,2,1
"Dušan Vlahović","Fiorentina","SRB","FW",NA,19,6,2,33.3333333333333,13,13,30.8,5,2,3,7,6,0
"Stefan de Vrij","Inter","NED","DF",NA,27,33,18,54.5454545454545,27,27,51.9,34,24,10,52,121,1
"Walace","Udinese","BRA","MF",NA,24,28,9,32.1428571428571,42,42,31,14,6,8,33,19,0
"Sebastian Walukiewicz","Cagliari","POL","DF",NA,19,25,11,44,22,22,63.6,21,14,7,14,41,0
"Jawad El Yamiq","Genoa","MAR","DF",NA,27,3,2,66.6666666666667,4,4,25,3,2,1,1,3,0
"Maya Yoshida","Sampdoria","JPN","DF",NA,30,4,3,75,6,6,33.3,15,12,3,27,72,0
"Amin Younes","Napoli","GER","FW","MF",25,3,2,66.6666666666667,4,4,50,2,0,2,0,1,0
"Ashley Young","Inter","ENG","DF",NA,34,11,5,45.4545454545455,19,19,31.6,11,3,8,14,24,0
"Mattia Zaccagni","Hellas Verona","ITA","MF","FW",24,20,11,55,15,15,20,14,3,11,20,21,0
"Luca Zanimacchia","Juventus","ITA","FW","MF",21,5,1,20,2,2,50,1,0,1,0,0,0
"Nicolò Zaniolo","Roma","ITA","FW","MF",20,15,11,73.3333333333333,24,24,12.5,14,0,14,5,5,0
"Cristián Zapata","Genoa","COL","DF",NA,32,23,17,73.9130434782609,16,16,50,29,17,12,24,75,0
"Duván Zapata","Atalanta","COL","FW",NA,28,7,3,42.8571428571429,6,6,16.7,18,7,11,2,11,0
"Davide Zappacosta","Roma","ITA","DF",NA,27,7,3,42.8571428571429,8,8,50,3,1,2,6,8,1
"Simone Zaza","Torino","ITA","FW",NA,28,15,10,66.6666666666667,10,10,30,11,0,11,9,13,1
"Marvin Zeegelaar","Udinese","NED","DF",NA,28,15,9,60,11,11,54.5,9,2,7,5,10,0
"Piotr Zieliński","Napoli","POL","MF",NA,25,26,16,61.5384615384615,30,30,40,28,5,23,21,15,0
"Jaromír Zmrhal","Brescia","CZE","MF",NA,25,10,4,40,18,18,27.8,8,1,7,4,11,0
"Ervin Zukanović","SPAL","BIH","DF",NA,32,1,0,0,1,1,100,3,1,2,3,15,0
"Szymon Żurkowski","Fiorentina","POL","MF",NA,21,1,0,0,2,2,0,0,0,0,0,1,0
"Filip Đuričić","Sassuolo","SRB","MF","FW",27,23,14,60.8695652173913,19,19,15.8,20,3,17,8,14,0
