"Player","Squad","Nation","Pos","Pos2","Age","Born","Total_Match_Played","Total_Playing_Time","Minutes_Per_Match_Played","Percent_of_Squad_Minutes_Played","Matches_Started","Minutes_Per_Match_Start","Complete_Matches_PLayed","Matches_Played_As_Substitute","Minutes_Per_Match_Substitute","Player_Points_Per_Match","Player_On_Pitch_Squad_Goals","Player_On_Pitch_Goals_Allowed","Weekly_Wages","Annual_Wages"
"Sinan Gümüş","Genoa","","FW","MF",25,1994,3,96,32,2.8,1,64,0,2,16,1,0,2,19808,1030000
"Sofyan Amrabat","Hellas Verona","MAR","MF",NA,22,1996,34,2919,86,85.4,33,87,22,1,42,1.29,40,46,7308,380000
"Soualiho Meïté","Torino","FRA","MF",NA,25,1994,33,2201,67,64.4,23,87,20,10,19,1.06,32,52,39231,2040000
"Stanislav Lobotka","Napoli","SVK","MF",NA,24,1994,14,752,54,22,9,74,3,5,17,2.21,18,9,44423,2310000
"Stefan de Vrij","Inter","NED","DF",NA,27,1992,34,2830,83,82.7,32,86,30,2,32,2.06,61,32,135385,7040000
"Ștefan Radu","Lazio","ROU","DF",NA,32,1986,29,2306,80,67.4,28,81,18,1,45,2.07,55,25,49808,2590000
"Stefano Denswil","Bologna","SUR","DF",NA,26,1993,26,2240,86,65.5,25,89,23,1,7,1.27,33,45,19808,1030000
"Stefano Okaka","Udinese","ITA","FW",NA,29,1989,33,2415,73,70.6,28,81,15,5,28,1.27,26,33,17308,9e+05
"Stefano Sensi","Inter","ITA","MF",NA,23,1995,12,723,60,21.1,9,72,2,3,24,2.25,14,5,64038,3330000
"Stefano Sturaro","Genoa","ITA","MF",NA,26,1993,16,1252,78,36.6,15,81,9,1,34,1.31,18,24,29615,1540000
"Suso","Milan","ESP","FW","MF",25,1993,16,1359,85,39.7,15,88,12,1,34,1.31,13,21,106923,5560000
"Theo Hernández","Milan","FRA","DF",NA,21,1997,33,2817,85,82.4,32,87,29,1,19,1.79,58,38,36923,1920000
"Thiago Cionek","SPAL","POL","DF",NA,33,1986,28,2169,77,63.4,23,88,22,5,29,0.57,18,41,12500,650000
"Timothy Castagne","Atalanta","BEL","DF",NA,23,1995,27,1769,66,51.7,19,86,16,8,17,2.04,47,24,19615,1020000
"Tomás Rincón","Torino","VEN","MF",NA,31,1988,32,2702,84,79,31,87,25,1,12,1.16,41,43,49808,2590000
"Tommaso Augello","Sampdoria","ITA","DF",NA,24,1994,17,1135,67,33.2,12,88,10,5,16,1.18,22,19,8846,460000
"Valentin Eysseric","Hellas Verona","FRA","MF","FW",27,1992,6,353,59,10.3,3,88,1,3,30,0.83,5,8,28462,1480000
"Valentino Lazaro","Inter","AUT","DF",NA,23,1996,6,323,54,9.4,3,81,0,3,27,2.67,5,5,36923,1920000
"Valerio Verre","Hellas Verona","ITA","MF","FW",25,1994,32,1774,55,51.9,22,68,2,10,27,1.38,30,24,14231,740000
"Valon Behrami","Genoa","SUI","MF",NA,34,1985,17,1107,65,32.4,13,76,5,4,30,1.12,19,22,16923,880000
"Valter Birsa","Cagliari","SVN","MF","FW",32,1986,13,430,33,12.6,4,65,0,9,19,0.92,3,6,21346,1110000
"Vasco Regini","Sampdoria","ITA","DF",NA,28,1990,3,174,58,5.1,2,78,1,1,19,1.33,5,2,17885,930000
"Victor Moses","Inter","NGA","DF",NA,28,1990,12,420,35,12.3,4,76,0,8,14,2.25,14,1,61731,3210000
"Vincent Laurini","Parma","FRA","DF",NA,30,1989,15,884,59,25.8,10,77,3,5,23,1.6,17,18,14231,740000
"Vlad Chiricheș","Sassuolo","ROU","DF",NA,29,1989,9,707,79,20.7,8,87,6,1,15,1.33,17,16,35577,1850000
"Walace","Udinese","BRA","MF",NA,24,1995,20,1139,57,33.3,12,82,6,8,20,1.25,15,15,12308,640000
"Wilfried Singo","Torino","CIV","DF",NA,18,2000,4,132,33,3.9,1,87,0,3,15,0.75,2,3,769,40000
"William Troost-Ekong","Udinese","NGA","DF",NA,25,1993,30,2576,86,75.3,29,89,27,1,2,1.17,29,43,14231,740000
"Yann Karamoh","Parma","FRA","FW","MF",21,1998,14,573,41,16.8,5,68,1,9,26,0.43,8,13,35577,1850000
"Yevhen Shakhov","Lecce","UKR","MF","FW",28,1990,24,1085,45,31.7,9,71,3,15,30,1.04,16,26,19808,1030000
"Yıldırım Mert Çetin","Roma","TUR","DF",NA,22,1997,6,257,43,7.5,2,90,1,4,20,3,7,2,24615,1280000
"Žan Majer","Lecce","SVN","MF",NA,27,1992,27,1664,62,48.7,19,74,6,8,33,1.11,27,42,17308,9e+05
"Zlatan Ibrahimović","Milan","SWE","FW",NA,37,1981,18,1362,76,39.8,16,81,11,2,31,2.11,34,17,74038,3850000
