"Player","Squad","Nation","Pos","Pos2","Age","Progression_Carries","Progression_Passes_Delivered","Progression_Passes_Recived","Total_Passes_Completed","Total_Passes_Attempted","Total_Pass_Percentage","Short_Passes_Completed","Short_Passes_Attempted","Short_Pass_Percentage","Long_Passes_Completed","Long_Passes_Attempted","Long_Pass_Percentage","Medium_Passes_Completed","Medium_Passes_Attempted","Medium_Pass_Percentage","Key_Passes","Passes_Into_Penalty_Area","Crosses_Into_Penalty_Area","Live_Pass","Dead_Pass","Free_Kicks","Through_Balls","Switches","Crosses","Throw_Ins","Corner_Kicks","Offside","Touches","Take_Ons_Attempted","Take_Ons_Wins","Take_On_Win_Percentage","Take_Ons_Tackled","Take_Ons_Tackled_Percentage"
"Jeff Reine-Adélaïde","Lyon","FRA","FW",NA,22,3,4,6,496,592,83.8,247,272,90.8,41,69,59.4,196,222,88.3,17,12,1,16,4,2,0,0,2,0,2,0,731,67,42,62.7,25,37.3
"Jeff Reine-Adélaïde","Nice","FRA","MF","FW",22,36,71,62,496,592,83.8,247,272,90.8,41,69,59.4,196,222,88.3,17,12,1,562,29,11,4,7,21,6,9,1,25,5,3,60,2,40
"Jeff Reine-Adélaïde","Nice","FRA","MF","FW",22,36,71,62,496,592,83.8,247,272,90.8,41,69,59.4,196,222,88.3,17,12,1,562,29,11,4,7,21,6,9,1,731,67,42,62.7,25,37.3
"Jeff Reine-Adélaïde","Lyon","FRA","FW",NA,22,3,4,6,496,592,83.8,247,272,90.8,41,69,59.4,196,222,88.3,17,12,1,562,29,11,4,7,21,6,9,1,25,5,3,60,2,40
"Jeff Reine-Adélaïde","Lyon","FRA","FW",NA,22,3,4,6,496,592,83.8,247,272,90.8,41,69,59.4,196,222,88.3,17,12,1,562,29,11,4,7,21,6,9,1,731,67,42,62.7,25,37.3
"Jeff Reine-Adélaïde","Nice","FRA","MF","FW",22,36,71,62,16,20,80,12,14,85.7,0,1,0,4,4,100,1,2,0,16,4,2,0,0,2,0,2,0,25,5,3,60,2,40
"Jeff Reine-Adélaïde","Nice","FRA","MF","FW",22,36,71,62,16,20,80,12,14,85.7,0,1,0,4,4,100,1,2,0,16,4,2,0,0,2,0,2,0,731,67,42,62.7,25,37.3
"Jeff Reine-Adélaïde","Lyon","FRA","FW",NA,22,3,4,6,16,20,80,12,14,85.7,0,1,0,4,4,100,1,2,0,562,29,11,4,7,21,6,9,1,25,5,3,60,2,40
"Jeff Reine-Adélaïde","Lyon","FRA","FW",NA,22,3,4,6,16,20,80,12,14,85.7,0,1,0,4,4,100,1,2,0,562,29,11,4,7,21,6,9,1,731,67,42,62.7,25,37.3
"Jeff Reine-Adélaïde","Lyon","FRA","FW",NA,22,3,4,6,16,20,80,12,14,85.7,0,1,0,4,4,100,1,2,0,16,4,2,0,0,2,0,2,0,25,5,3,60,2,40
"Jeff Reine-Adélaïde","Lyon","FRA","FW",NA,22,3,4,6,16,20,80,12,14,85.7,0,1,0,4,4,100,1,2,0,16,4,2,0,0,2,0,2,0,731,67,42,62.7,25,37.3
"Jeff Reine-Adélaïde","Nice","FRA","MF","FW",22,36,71,62,496,592,83.8,247,272,90.8,41,69,59.4,196,222,88.3,17,12,1,16,4,2,0,0,2,0,2,0,25,5,3,60,2,40
"Jeff Reine-Adélaïde","Nice","FRA","MF","FW",22,36,71,62,496,592,83.8,247,272,90.8,41,69,59.4,196,222,88.3,17,12,1,16,4,2,0,0,2,0,2,0,731,67,42,62.7,25,37.3
"Jeremy Doku","Rennes","BEL","MF","FW",18,135,106,281,773,969,79.8,474,549,86.3,35,56,62.5,246,294,83.7,41,49,12,958,7,3,4,3,57,4,0,4,1307,169,110,65.1,59,34.9
"Jérémy Le Douaron","Brest","FRA","FW","MF",22,22,10,68,125,188,66.5,73,97,75.3,4,8,50,37,61,60.7,8,4,1,180,7,1,0,0,12,3,0,1,338,28,9,32.1,19,67.9
"Jérémy Morel","Lorient","MAD","DF",NA,36,22,50,17,1056,1275,82.8,442,494,89.5,108,172,62.8,487,555,87.7,7,4,1,1167,107,53,0,15,5,54,0,1,1502,11,5,45.5,6,54.5
"Jérémy Pied","Lille","FRA","DF",NA,31,12,33,35,221,284,77.8,112,132,84.8,18,36,50,81,97,83.5,6,8,6,245,39,2,0,2,19,37,0,0,312,4,4,100,0,0
"Jérôme Hergault","Lorient","FRA","DF","MF",34,25,55,68,687,896,76.7,429,483,88.8,27,74,36.5,212,294,72.1,6,11,3,712,183,11,0,1,39,172,0,1,1073,28,10,35.7,18,64.3
"Jimmy Briand","Bordeaux","FRA","FW",NA,34,3,7,22,124,164,75.6,78,98,79.6,3,6,50,33,43,76.7,2,0,0,155,8,1,1,0,0,0,0,1,239,5,2,40,3,60
"Jimmy Cabot","Angers","FRA","FW","MF",26,33,42,84,315,429,73.4,178,213,83.6,27,42,64.3,105,141,74.5,11,16,3,417,12,3,2,2,26,5,4,0,575,56,24,42.9,32,57.1
"Joachim Andersen","Lyon","DEN","DF",NA,24,4,12,0,105,117,89.7,45,47,95.7,13,18,72.2,47,51,92.2,0,0,0,110,7,6,0,2,0,1,0,0,138,2,1,50,1,50
"John Boye","Metz","GHA","DF",NA,33,4,38,0,1033,1249,82.7,337,380,88.7,141,236,59.7,543,606,89.6,7,0,0,1207,40,29,0,17,0,11,0,2,1634,4,3,75,1,25
"Jonas Martin","Rennes","FRA","MF",NA,30,5,26,9,340,383,88.8,183,197,92.9,15,21,71.4,132,143,92.3,3,3,1,369,14,11,0,4,2,1,0,0,437,7,2,28.6,5,71.4
"Jonas Omlin","Montpellier","SUI","GK",NA,26,0,0,0,707,985,71.8,76,76,100,299,567,52.7,331,337,98.2,0,0,0,641,342,96,0,2,0,0,0,2,1061,2,2,100,0,0
"Jonathan Bamba","Lille","CIV","MF",NA,24,103,128,262,1305,1680,77.7,751,841,89.3,104,210,49.5,374,472,79.2,64,43,9,1483,184,53,4,8,146,55,75,13,2079,119,52,43.7,67,56.3
"Jonathan Clauss","Lens","FRA","DF",NA,27,102,113,235,988,1401,70.5,449,517,86.8,94,242,38.8,421,563,74.8,51,50,25,1053,345,43,0,4,216,232,70,3,1713,49,22,44.9,27,55.1
"Jonathan David","Lille","CAN","FW",NA,20,46,47,173,444,577,76.9,260,321,81,6,11,54.5,121,149,81.2,35,16,1,558,18,0,1,0,8,8,0,1,838,47,24,51.1,23,48.9
"Jonathan Delaplace","Lorient","FRA","DF",NA,34,15,30,48,380,517,73.5,217,250,86.8,23,58,39.7,126,179,70.4,12,13,9,389,126,5,0,1,30,121,0,2,613,7,4,57.1,3,42.9
"Jonathan Gradit","Lens","FRA","DF",NA,27,72,177,11,1509,1740,86.7,477,537,88.8,203,272,74.6,820,899,91.2,7,5,2,1668,71,56,2,32,4,15,0,1,2046,48,34,70.8,14,29.2
"Jonathan Ikone","Lille","FRA","MF","FW",22,65,73,117,608,760,80,327,389,84.1,38,57,66.7,197,233,84.5,24,22,0,721,36,13,9,7,7,15,0,3,1012,87,53,60.9,34,39.1
"Jonathan Panzo","Dijon","ENG","DF",NA,19,14,56,1,950,1096,86.7,284,313,90.7,116,172,67.4,540,584,92.5,0,3,0,1065,28,26,1,1,1,2,0,3,1332,15,14,93.3,1,6.7
"Jordan Amavi","Marseille","FRA","DF",NA,26,17,25,33,343,442,77.6,158,193,81.9,39,47,83,138,166,83.1,5,6,2,362,79,6,0,3,10,73,0,1,569,20,12,60,8,40
"Jordan Ferri","Montpellier","FRA","MF",NA,28,36,192,41,1396,1646,84.8,522,582,89.7,214,282,75.9,637,706,90.2,22,15,7,1603,39,33,2,36,27,5,1,4,1855,28,16,57.1,12,42.9
"Jordan Lotomba","Nice","SUI","DF","MF",21,65,85,115,1160,1422,81.6,712,784,90.8,47,104,45.2,368,453,81.2,12,13,5,1166,255,24,0,4,52,231,0,1,1647,50,30,60,20,40
"Jordan Marié","Dijon","FRA","MF",NA,28,6,70,24,635,773,82.1,303,347,87.3,78,106,73.6,243,287,84.7,7,6,0,751,20,12,0,9,15,1,7,2,910,18,11,61.1,7,38.9
"Joris Chotard","Montpellier","FRA","MF",NA,18,5,31,21,267,366,73,119,141,84.4,41,72,56.9,101,130,77.7,10,6,3,349,16,9,1,6,9,3,2,1,461,12,10,83.3,2,16.7
"José Fonte","Lille","POR","DF",NA,36,14,137,14,2146,2386,89.9,723,784,92.2,226,321,70.4,1171,1232,95,10,9,3,2307,76,70,0,33,12,5,1,3,2700,6,6,100,0,0
"Josh Maja","Bordeaux","NGA","FW",NA,21,7,8,57,161,192,83.9,104,117,88.9,4,7,57.1,37,43,86,8,2,0,180,12,0,0,0,0,3,0,0,276,9,6,66.7,2,22.2
"Julian Draxler","Paris S-G","GER","MF","FW",26,49,70,94,549,639,85.9,300,337,89,37,51,72.5,193,216,89.4,30,17,1,605,31,6,1,2,29,5,20,3,710,25,15,60,10,40
"Julien Faussurier","Brest","FRA","DF",NA,33,28,56,63,455,608,74.8,178,201,88.6,80,134,59.7,189,235,80.4,22,33,22,483,124,8,0,16,52,110,6,1,688,9,5,55.6,4,44.4
"Julien Laporte","Lorient","FRA","DF",NA,26,17,74,0,1240,1506,82.3,324,359,90.3,193,320,60.3,717,803,89.3,7,6,0,1453,49,48,1,9,0,1,0,4,1814,7,6,85.7,1,14.3
"Junior Dina Ebimbe","Dijon","FRA","FW","MF",19,65,67,145,634,800,79.3,349,403,86.6,43,74,58.1,223,263,84.8,25,17,4,780,15,8,3,5,27,6,0,5,1103,113,59,52.2,54,47.8
"Junior Sambia","Montpellier","FRA","DF","MF",23,61,118,122,1021,1322,77.2,540,609,88.7,99,173,57.2,362,473,76.5,26,39,21,1067,254,10,1,15,92,237,6,1,1634,74,37,50,37,50
"Kaj Sierhuis","Reims","NED","FW","MF",22,4,22,38,101,165,61.2,52,79,65.8,9,15,60,37,53,69.8,9,7,1,152,10,1,0,1,6,0,0,3,241,15,10,66.7,5,33.3
"Kalifa Coulibaly","Nantes","MLI","FW",NA,28,6,20,70,155,269,57.6,102,158,64.6,4,6,66.7,36,67,53.7,10,2,0,261,7,0,0,1,2,1,0,1,372,6,3,50,3,50
"Karim Aribi","Nîmes","ALG","FW",NA,26,4,2,19,38,68,55.9,25,35,71.4,0,2,0,9,16,56.3,2,1,0,59,9,0,0,0,2,0,0,0,110,8,3,37.5,5,62.5
"Karl Toko Ekambi","Lyon","CMR","FW",NA,27,118,91,281,751,975,77,458,531,86.3,39,65,60,223,290,76.9,49,36,5,956,17,2,5,4,53,15,0,2,1318,106,61,57.5,45,42.5
"Kasper Dolberg","Nice","DEN","FW",NA,22,15,21,92,251,313,80.2,135,164,82.3,8,12,66.7,81,94,86.2,16,4,0,269,42,0,0,1,3,0,0,2,514,32,11,34.4,21,65.6
"Kays Ruiz","Paris S-G","FRA","FW","MF",17,12,14,12,162,183,88.5,103,113,91.2,6,6,100,38,44,86.4,0,3,0,180,2,1,0,1,1,1,0,1,206,7,5,71.4,2,28.6
"Keagan Dolly","Montpellier","RSA","MF",NA,27,11,19,19,150,177,84.7,88,96,91.7,13,18,72.2,42,51,82.4,4,2,0,163,13,3,0,0,13,1,8,1,217,6,3,50,3,50
"Kelyan Guessoum","Nîmes","FRA","DF",NA,21,4,24,1,505,573,88.1,112,125,89.6,58,84,69,333,356,93.5,1,2,0,552,19,18,0,7,0,1,0,2,686,1,1,100,0,0
"Kenny Lala","Strasbourg","MAD","DF",NA,28,48,88,88,806,1132,71.2,313,358,87.4,150,277,54.2,326,432,75.5,28,27,12,856,274,41,1,17,106,204,29,2,1316,34,16,47.1,18,52.9
"Kévin Denkey","Nîmes","TOG","FW",NA,19,6,10,37,75,108,69.4,37,49,75.5,6,13,46.2,28,34,82.4,5,3,0,94,13,2,0,2,2,0,0,1,168,9,5,55.6,4,44.4
"Kévin Monnet-Paquet","Saint-Étienne","FRA","MF","FW",31,12,11,46,148,226,65.5,99,125,79.2,3,10,30,39,53,73.6,4,2,1,213,13,0,0,1,15,13,0,0,312,18,6,33.3,12,66.7
"Kévin N'Doram","Metz","FRA","MF",NA,24,2,10,1,113,135,83.7,45,53,84.9,16,19,84.2,51,57,89.5,0,0,0,127,8,8,0,4,0,0,0,0,156,5,1,20,4,80
"Kevin Strootman","Marseille","NED","MF","FW",30,4,24,1,155,187,82.9,72,79,91.1,14,24,58.3,65,72,90.3,3,2,0,181,6,4,0,1,0,2,0,0,224,1,0,0,1,100
"Kevin Volland","Monaco","GER","FW","MF",28,43,84,237,519,792,65.5,294,402,73.1,39,64,60.9,148,220,67.3,32,28,2,773,11,5,5,6,28,1,1,8,1084,42,17,40.5,25,59.5
"Kévin Zohi","Strasbourg","MLI","FW","MF",23,18,20,45,139,185,75.1,83,96,86.5,9,21,42.9,42,53,79.2,3,3,1,180,5,0,1,2,16,5,0,0,262,25,15,60,10,40
"Keylor Navas","Paris S-G","CRC","GK",NA,33,0,1,0,652,742,87.9,150,151,99.3,159,244,65.2,339,343,98.8,0,0,0,539,203,33,0,0,0,0,0,0,795,1,1,100,0,0
"Khéphren Thuram","Nice","FRA","MF",NA,19,32,86,17,846,965,87.7,381,419,90.9,76,104,73.1,355,393,90.3,5,13,0,940,23,23,2,4,2,0,0,2,1114,28,22,78.6,6,21.4
"Krépin Diatta","Monaco","SEN","MF","DF",21,16,11,44,114,161,70.8,74,88,84.1,1,5,20,33,46,71.7,2,2,0,154,5,0,0,1,12,5,0,2,208,20,12,60,8,40
"Kylian Mbappé","Paris S-G","FRA","FW",NA,21,163,80,345,789,1024,77.1,557,655,85,20,49,40.8,159,195,81.5,33,33,4,971,51,3,1,5,53,17,17,2,1393,181,90,49.7,91,50.3
"Lamine Fomba","Nîmes","FRA","MF",NA,22,19,48,23,564,699,80.7,305,351,86.9,36,59,61,193,229,84.3,19,10,0,689,10,9,0,4,2,1,0,0,1027,30,14,46.7,16,53.3
"Lamine Gueye","Metz","SEN","FW","MF",22,42,30,142,341,499,68.3,217,266,81.6,19,46,41.3,84,135,62.2,19,8,4,466,33,5,0,1,69,10,18,0,705,26,15,57.7,11,42.3
"Lamine Koné","Strasbourg","CIV","DF",NA,31,10,30,2,385,479,80.4,94,108,87,78,120,65,209,235,88.9,1,1,0,456,21,20,0,11,2,1,0,2,569,3,0,0,3,100
"Lassana Coulibaly","Angers","MLI","MF",NA,24,20,65,21,547,671,81.5,238,270,88.1,51,72,70.8,244,284,85.9,7,4,1,660,11,8,1,5,12,3,0,0,916,34,15,44.1,19,55.9
"Laurent Abergel","Lorient","FRA","MF",NA,27,32,138,35,1288,1564,82.4,591,661,89.4,145,224,64.7,524,596,87.9,20,13,4,1521,38,31,1,11,26,7,0,5,1940,37,29,78.4,8,21.6
"Laurent Koscielny","Bordeaux","FRA","DF",NA,34,1,53,3,1198,1333,89.9,329,362,90.9,163,205,79.5,699,745,93.8,7,3,0,1296,35,34,1,3,2,1,0,2,1594,3,2,66.7,1,33.3
"Layvin Kurzawa","Paris S-G","FRA","DF",NA,27,32,60,121,827,972,85.1,507,553,91.7,24,60,40,267,310,86.1,10,15,6,853,117,15,0,1,43,102,0,2,1131,22,14,63.6,8,36.4
"Leandro Paredes","Paris S-G","ARG","MF",NA,26,22,144,8,1331,1477,90.1,628,661,95,116,157,73.9,555,602,92.2,11,11,0,1422,50,42,2,6,9,2,6,5,1592,7,5,71.4,2,28.6
"Leo Dubois","Lyon","FRA","DF",NA,25,111,194,239,1785,2283,78.2,903,988,91.4,180,337,53.4,676,848,79.7,67,61,21,1797,476,70,0,9,212,316,90,10,2585,53,30,56.6,23,43.4
"Leonardo Balerdi","Marseille","ARG","DF",NA,21,11,48,1,921,1064,86.6,343,378,90.7,87,129,67.4,477,525,90.9,1,0,0,1006,58,40,0,13,1,18,0,0,1248,13,10,76.9,3,23.1
"Lesley Ugochukwu","Rennes","FRA","MF",NA,16,0,1,1,36,38,94.7,11,12,91.7,2,3,66.7,21,21,100,0,0,0,35,3,3,0,0,0,0,0,0,45,2,2,100,0,0
"Lilian Brassier","Brest","FRA","DF",NA,20,2,51,15,569,692,82.2,195,212,92,82,155,52.9,283,307,92.2,5,6,1,665,27,13,1,3,8,14,0,0,824,6,4,66.7,2,33.3
"Lionel Carole","Strasbourg","FRA","DF",NA,29,29,69,38,710,931,76.3,269,308,87.3,106,189,56.1,323,396,81.6,11,15,9,772,158,24,0,12,40,134,0,1,1068,13,5,38.5,8,61.5
"Loïc Bade","Lens","FRA","DF",NA,20,42,113,2,1672,1961,85.3,453,510,88.8,207,320,64.7,995,1089,91.4,7,3,3,1925,33,29,1,15,5,1,0,3,2323,26,23,88.5,3,11.5
"Loïck Landre","Nîmes","FRA","DF",NA,28,11,43,1,691,798,86.6,218,236,92.4,82,135,60.7,386,413,93.5,1,0,0,758,37,31,0,11,0,3,0,3,945,5,4,80,1,20
"Lois Diony","Angers","FRA","FW",NA,27,45,20,159,235,390,60.3,146,206,70.9,12,24,50,61,100,61,17,8,3,356,34,0,2,1,38,1,0,0,592,48,13,27.1,35,72.9
"Loris Benito","Bordeaux","SUI","DF",NA,28,57,120,73,1515,1799,84.2,756,812,93.1,96,190,50.5,631,725,87,15,11,8,1514,283,45,0,2,40,237,1,2,2023,3,2,66.7,1,33.3
"Lucas Deaux","Nîmes","FRA","MF","DF",31,23,76,47,795,1013,78.5,318,374,85,123,194,63.4,329,382,86.1,19,9,5,966,43,31,0,26,21,11,1,4,1214,30,19,63.3,11,36.7
"Lucas Gourna-Douath","Saint-Étienne","FRA","MF",NA,16,17,50,6,532,611,87.1,248,277,89.5,42,56,75,221,243,90.9,2,1,0,599,12,11,1,5,3,1,0,0,758,13,8,61.5,5,38.5
"Lucas Paquetá","Lyon","BRA","MF",NA,22,40,190,99,1007,1253,80.4,527,612,86.1,73,106,68.9,358,423,84.6,44,46,2,1197,49,19,6,6,10,9,3,7,1571,62,34,54.8,28,45.2
"Lucas Perrin","Marseille","FRA","DF",NA,21,0,12,3,151,164,92.1,52,56,92.9,15,19,78.9,83,87,95.4,1,1,0,156,8,4,0,2,0,4,0,0,207,2,2,100,0,0
"Ludovic Ajorque","Strasbourg","FRA","FW",NA,26,33,61,224,620,927,66.9,350,484,72.3,51,78,65.4,192,262,73.3,36,19,3,875,52,0,0,25,27,4,0,0,1251,23,10,43.5,13,56.5
"Ludovic Baal","Brest","GUF","DF","MF",34,8,24,7,212,253,83.8,85,95,89.5,28,43,65.1,94,106,88.7,2,1,1,233,20,6,0,3,2,14,0,0,280,8,7,87.5,1,12.5
"Ludovic Blas","Nantes","FRA","MF","FW",22,73,132,148,764,968,78.9,357,412,86.7,78,132,59.1,305,353,86.4,29,26,5,907,53,14,5,21,23,4,6,8,1414,154,94,61,60,39
"Luis Henrique","Marseille","BRA","FW","DF",18,27,23,83,222,289,76.8,126,140,90,10,23,43.5,74,98,75.5,15,11,7,267,21,2,1,0,27,18,0,1,363,29,13,44.8,16,55.2
"Luiz Araújo","Lille","BRA","MF",NA,24,50,65,135,455,606,75.1,224,271,82.7,50,80,62.5,169,213,79.3,22,20,2,588,16,4,1,11,27,8,4,2,854,84,49,58.3,35,41.7
"Mahame Siby","Strasbourg","MLI","MF",NA,24,0,0,1,9,11,81.8,4,4,100,1,1,100,4,5,80,0,0,0,11,0,0,0,0,0,0,0,0,13,1,1,100,0,0
"Mahdi Camara","Saint-Étienne","FRA","MF","DF",22,55,141,57,1422,1669,85.2,710,794,89.4,117,166,70.5,539,595,90.6,24,24,12,1589,76,30,1,10,34,44,0,4,2089,55,31,56.4,24,43.6
"Malik Sellouki","Nice","FRA","FW","MF",20,3,3,15,18,30,60,15,18,83.3,0,4,0,3,5,60,0,0,0,28,2,0,0,0,6,1,1,0,53,6,2,33.3,4,66.7
"Mama Samba Baldé","Dijon","GNB","FW",NA,24,22,24,162,326,476,68.5,198,259,76.4,16,27,59.3,87,118,73.7,10,6,0,444,32,0,0,1,7,3,0,0,791,50,19,38,31,62
"Mamadou Fofana","Metz","MLI","MF","DF",22,2,20,2,376,452,83.2,144,164,87.8,40,66,60.6,186,211,88.2,2,0,0,439,13,13,0,0,0,0,0,0,561,2,2,100,0,0
"Marcelo","Lyon","BRA","DF",NA,33,18,146,6,1828,2080,87.9,613,661,92.7,204,326,62.6,988,1052,93.9,8,7,1,2016,60,50,0,18,5,10,0,4,2396,5,3,60,2,40
"Marco Majouga","Nîmes","CTA","FW","MF",19,5,6,8,27,37,73,13,15,86.7,3,4,75,10,14,71.4,3,0,0,37,0,0,0,0,3,0,0,0,56,5,1,20,4,80
"Marco Verratti","Paris S-G","ITA","MF",NA,27,38,188,67,1632,1792,91.1,932,980,95.1,91,131,69.5,511,553,92.4,24,33,1,1727,62,49,3,5,11,13,0,3,1978,60,48,80,12,20
"Marcus Coco","Nantes","FRA","MF","FW",24,36,40,97,421,619,68,246,310,79.4,27,53,50.9,119,173,68.8,16,12,5,592,21,2,1,1,48,11,8,6,814,41,23,56.1,18,43.9
"Marley Aké","Marseille","FRA","FW",NA,19,4,5,12,22,31,71,15,16,93.8,0,3,0,6,7,85.7,0,1,0,28,2,0,0,0,2,0,0,1,56,8,4,50,4,50
"Marquinhos","Paris S-G","BRA","DF",NA,26,14,117,7,1612,1739,92.7,646,672,96.1,152,196,77.6,779,818,95.2,3,12,1,1702,31,28,0,15,1,3,0,6,1944,2,2,100,0,0
"Marshall Munetsi","Reims","ZIM","MF","DF",24,9,50,14,700,847,82.6,231,273,84.6,88,129,68.2,370,414,89.4,8,3,1,830,13,11,0,5,5,2,0,4,1151,22,15,68.2,7,31.8
"Martin Terrier","Rennes","FRA","FW","MF",23,57,64,188,626,796,78.6,379,453,83.7,29,36,80.6,180,222,81.1,40,19,3,765,30,1,1,4,17,0,1,1,1070,43,26,60.5,17,39.5
"Marvin Tshibuabua","Saint-Étienne","FRA","DF",NA,18,0,0,0,13,18,72.2,2,2,100,2,3,66.7,9,11,81.8,0,0,0,18,0,0,0,0,0,0,0,0,27,1,1,100,0,0
"Massadio Haïdara","Lens","MLI","DF",NA,27,56,107,90,1006,1239,81.2,485,551,88,88,146,60.3,407,477,85.3,17,18,9,1040,197,36,0,14,44,160,1,2,1510,31,15,48.4,16,51.6
"Mathias Pereira Lage","Angers","POR","FW","MF",23,24,44,87,336,462,72.7,202,240,84.2,17,31,54.8,101,147,68.7,10,7,3,442,19,3,1,2,26,13,1,1,666,39,17,43.6,22,56.4
"Mathieu Cafaro","Reims","FRA","MF","FW",23,61,69,111,515,840,61.3,242,308,78.6,77,197,39.1,183,275,66.5,24,25,10,761,72,36,2,14,110,2,34,7,1110,52,21,40.4,31,59.6
"Mathieu Debuchy","Saint-Étienne","FRA","DF",NA,35,33,80,91,909,1267,71.7,509,588,86.6,86,197,43.7,292,404,72.3,18,28,17,940,323,34,0,14,96,289,0,4,1585,29,14,48.3,15,51.7
"Matteo Ahlinvi","Nîmes","BEN","MF",NA,21,31,25,17,258,322,80.1,121,131,92.4,15,25,60,116,144,80.6,5,2,0,316,5,5,0,0,6,0,0,1,450,29,19,65.5,10,34.5
"Matthieu Dreyer","Lorient","FRA","GK",NA,31,0,0,0,225,358,62.8,26,28,92.9,88,216,40.7,110,111,99.1,0,0,0,211,146,38,0,2,0,0,0,1,395,1,0,0,1,100
"Matthieu Udol","Metz","FRA","DF",NA,24,50,58,77,775,959,80.8,418,462,90.5,44,103,42.7,295,348,84.8,23,16,10,761,197,23,0,3,59,173,0,1,1171,31,15,48.4,16,51.6
"Mattia De Sciglio","Lyon","ITA","DF",NA,27,25,79,82,811,980,82.8,409,448,91.3,60,99,60.6,318,379,83.9,9,18,6,854,125,14,0,9,33,109,2,1,1136,21,12,57.1,9,42.9
"Mauro Icardi","Paris S-G","ARG","FW",NA,27,3,12,46,142,182,78,93,111,83.8,5,6,83.3,27,37,73,15,3,0,159,23,0,0,1,3,1,1,0,263,5,3,60,2,40
"Maxence Caqueret","Lyon","FRA","MF",NA,20,24,174,44,921,1077,85.5,478,537,89,72,95,75.8,330,367,89.9,16,30,2,1053,16,5,3,6,13,3,1,8,1309,44,33,75,11,25
"Maxence Rivera","Saint-Étienne","FRA","MF","FW",18,6,9,18,79,108,73.1,40,48,83.3,6,13,46.2,31,41,75.6,2,2,2,103,5,2,0,1,10,2,1,0,162,14,5,35.7,9,64.3
"Maxime Lopez","Marseille","FRA","FW","MF",22,0,5,5,47,58,81,32,36,88.9,2,2,100,8,10,80,1,1,0,54,3,0,0,0,0,1,0,1,68,1,1,100,0,0
"Maxime Poundjé","Bordeaux","FRA","DF",NA,27,21,16,17,189,261,72.4,107,128,83.6,5,16,31.3,74,95,77.9,1,2,1,216,45,3,0,1,25,42,0,0,306,10,8,80,2,20
"Maxwel Cornet","Lyon","CIV","DF","FW",23,73,128,196,1331,1715,77.6,772,883,87.4,83,161,51.6,438,580,75.5,25,19,12,1441,273,25,0,4,82,239,9,1,2010,39,23,59,16,41
"Mehdi Abeid","Nantes","ALG","MF",NA,27,32,65,16,605,718,84.3,279,298,93.6,70,116,60.3,239,266,89.8,12,7,4,662,52,33,0,9,40,5,14,4,852,27,19,70.4,8,29.6
"Mehdi Chahiri","Strasbourg","MAR","FW","MF",24,24,37,77,197,269,73.2,97,119,81.5,13,29,44.8,75,94,79.8,8,7,0,261,7,0,1,2,10,4,1,1,404,44,28,63.6,16,36.4
"Mehdi Zerkane","Bordeaux","ALG","MF","FW",21,30,56,48,485,579,83.8,284,320,88.8,15,22,68.2,164,189,86.8,14,9,2,568,9,3,0,0,8,5,1,2,724,37,16,43.2,21,56.8
"Melvin Bard","Lyon","FRA","DF",NA,19,17,30,48,309,385,80.3,179,202,88.6,6,27,22.2,121,143,84.6,4,6,3,323,62,4,0,0,22,58,0,0,453,11,8,72.7,3,27.3
"Memphis","Lyon","NED","FW",NA,26,95,131,329,899,1292,69.6,497,604,82.3,90,181,49.7,234,336,69.6,94,61,15,1083,201,59,8,14,166,9,107,8,1690,148,76,51.4,72,48.6
"Mexer","Bordeaux","MOZ","DF",NA,31,1,22,2,406,480,84.6,138,151,91.4,46,70,65.7,216,246,87.8,2,0,0,450,29,13,0,12,3,16,0,1,544,3,3,100,0,0
"Mickaël Cuisance","Marseille","FRA","MF",NA,20,19,45,53,415,500,83,244,268,91,35,51,68.6,116,136,85.3,9,11,0,488,11,5,1,4,9,3,2,1,632,33,13,39.4,20,60.6
"Miguel Trauco","Saint-Étienne","PER","DF",NA,27,18,90,82,1083,1432,75.6,558,621,89.9,91,205,44.4,410,525,78.1,30,30,14,1135,294,45,0,10,75,244,5,3,1629,28,10,35.7,18,64.3
"Mihai Dobre","Dijon","ROU","FW",NA,21,17,7,39,123,171,71.9,75,93,80.6,2,7,28.6,34,44,77.3,4,0,0,165,6,0,0,1,4,3,0,0,251,23,13,56.5,10,43.5
"Mihailo Ristić","Montpellier","SRB","DF",NA,24,66,79,113,960,1265,75.9,401,450,89.1,134,230,58.3,399,517,77.2,18,34,28,1014,243,18,0,16,94,225,0,8,1554,45,22,48.9,23,51.1
"Mike Maignan","Lille","FRA","GK",NA,25,0,4,0,779,1071,72.7,167,168,99.4,225,507,44.4,376,378,99.5,1,3,0,760,306,66,0,1,0,0,0,5,1131,1,1,100,0,0
"Mitchel Bakker","Paris S-G","NED","DF",NA,20,31,77,180,1177,1334,88.2,750,792,94.7,31,64,48.4,340,394,86.3,16,21,9,1203,131,17,0,2,51,114,0,0,1486,30,15,50,15,50
"Mohamed Ali Cho","Angers","FRA","FW","MF",16,15,4,26,67,111,60.4,45,60,75,5,8,62.5,12,28,42.9,2,2,1,106,3,0,0,0,11,2,0,2,173,11,5,45.5,6,54.5
"Mohamed Simakan","Strasbourg","FRA","DF",NA,20,18,73,21,699,851,82.1,223,254,87.8,127,190,66.8,343,385,89.1,4,10,1,786,63,20,0,18,6,43,0,2,1017,13,10,76.9,3,23.1
