"Player","Squad","Nation","Pos","Pos2","Age","Tackles","Tackles_Won","Tackles_Win_Percentage","Challenges","Challenges_Won","Challenges_Percentage","Total_Blocks","Shots_Blocked","Passes_Blocked","Interceptions","Clearances","Errors"
"Aleix Vidal","Alavés","ESP","MF",NA,29,21,14,66.6666666666667,37,37,21.6,14,1,13,23,18,0
"Arturo Vidal","Barcelona","CHI","MF",NA,32,63,38,60.3174603174603,58,58,41.4,31,7,24,17,16,1
"Nacho Vidal","Osasuna","ESP","DF",NA,24,45,29,64.4444444444444,38,38,55.3,24,6,18,44,70,1
"Dídac Vilà","Espanyol","ESP","DF",NA,30,73,42,57.5342465753425,61,61,41,31,5,26,40,63,0
"Toni Villa","Valladolid","ESP","MF",NA,24,31,16,51.6129032258064,50,50,26,16,1,15,8,11,0
"Asier Villalibre","Athletic Club","ESP","FW",NA,21,0,0,NA,3,3,0,3,0,3,1,4,0
"Juan Villar","Osasuna","ESP","FW",NA,31,1,0,0,2,2,0,4,1,3,1,0,0
"Vitolo","Atlético Madrid","ESP","FW","MF",29,15,12,80,17,17,29.4,9,0,9,10,9,0
"Šime Vrsaljko","Atlético Madrid","CRO","DF",NA,27,6,5,83.3333333333333,6,6,83.3,5,3,2,8,11,0
"Nikola Vukčević","Levante","MNE","MF",NA,27,41,26,63.4146341463415,40,40,37.5,19,7,12,12,16,0
"Moussa Wagué","Barcelona","SEN","DF",NA,20,2,1,50,1,1,100,0,0,0,1,0,0
"Wakaso","Alavés","GHA","MF",NA,29,54,31,57.4074074074074,33,33,48.5,23,5,18,17,17,1
"Daniel Wass","Valencia","DEN","DF","MF",30,44,25,56.8181818181818,57,57,43.9,22,5,17,31,91,1
"Iñaki Williams","Athletic Club","GHA","FW",NA,25,15,5,33.3333333333333,18,18,27.8,18,2,16,5,29,0
"Okay Yokuşlu","Celta Vigo","TUR","MF",NA,25,41,27,65.8536585365854,42,42,47.6,12,5,7,28,71,1
"Joseba Zaldúa","Real Sociedad","ESP","DF",NA,27,62,43,69.3548387096774,59,59,52.5,31,7,24,37,71,0
"Andre-Frank Zambo Anguissa","Villarreal","CMR","MF",NA,23,76,49,64.4736842105263,78,78,33.3,42,6,36,44,30,0
"Igor Zubeldia","Real Sociedad","ESP","MF","DF",22,42,21,50,35,35,48.6,38,21,17,26,82,2
"Martín Zubimendi","Real Sociedad","ESP","MF",NA,20,16,12,75,12,12,50,7,0,7,9,2,0
"David Zurutuza","Real Sociedad","ESP","MF",NA,33,4,3,75,2,2,50,1,0,1,4,3,0
"Martin Ødegaard","Real Sociedad","NOR","MF",NA,20,27,19,70.3703703703704,34,34,20.6,13,0,13,17,5,0
