"Player","Squad","Nation","Pos","Pos2","Age","Born","Total_Match_Played","Total_Playing_Time","Minutes_Per_Match_Played","Percent_of_Squad_Minutes_Played","Matches_Started","Minutes_Per_Match_Start","Complete_Matches_PLayed","Matches_Played_As_Substitute","Minutes_Per_Match_Substitute","Player_Points_Per_Match","Player_On_Pitch_Squad_Goals","Player_On_Pitch_Goals_Allowed","Weekly_Wages","Annual_Wages"
"Simone Verdi","Hellas Verona","ITA","MF","FW",30,1992,24,1096,46,32,12,70,2,12,21,0.92,10,20,60577,3150000
"Sofyan Amrabat","Fiorentina","MAR","MF",NA,25,1996,29,1998,69,58.4,24,79,11,5,23,1.41,29,27,36923,1920000
"Soualiho Meïté","Cremonese","FRA","MF",NA,28,1994,31,2366,76,69.2,28,82,19,3,21,0.84,24,47,39231,2040000
"Stanislav Lobotka","Napoli","SVK","MF",NA,27,1994,38,3101,82,90.7,34,87,20,4,38,2.37,75,27,39423,2050000
"Stefan de Vrij","Inter","NED","DF",NA,30,1992,27,1945,72,56.9,22,85,18,5,15,1.74,41,25,135385,7040000
"Stefano Sensi","Monza","ITA","MF",NA,26,1995,28,1618,58,47.3,21,70,4,7,22,1.36,17,25,71154,3700000
"Stephan El Shaarawy","Roma","ITA","DF","MF",29,1992,29,1523,53,44.5,14,77,5,15,30,1.62,35,16,124615,6480000
"Szymon Żurkowski","Spezia","POL","MF",NA,24,1997,10,427,43,12.5,3,74,1,7,29,1.18,5,6,17885,930000
"Tammy Abraham","Roma","ENG","FW",NA,24,1997,38,2189,58,64,24,77,7,14,24,1.66,32,25,110962,5770000
"Tanguy Ndombele","Napoli","FRA","MF",NA,25,1996,30,807,27,23.6,8,58,0,22,16,2.43,10,7,61731,3210000
"Teun Koopmeiners","Atalanta","NED","MF",NA,24,1998,33,2858,87,83.6,32,88,29,1,45,1.73,57,36,36923,1920000
"Thomas Henry","Hellas Verona","FRA","FW",NA,27,1994,16,1030,64,30.1,13,75,3,3,18,0.5,10,17,19808,1030000
"Tolgay Arslan","Udinese","GER","MF",NA,31,1990,36,1211,34,35.4,12,60,0,24,21,1.28,12,16,14808,770000
"Toma Bašić","Lazio","CRO","MF",NA,25,1996,25,513,21,15,4,51,0,21,15,2,5,6,34423,1790000
"Tomás Rincón","Sampdoria","VEN","MF",NA,34,1988,34,2555,75,74.7,30,81,17,4,31,0.47,18,56,25000,1300000
"Tommaso Augello","Sampdoria","ITA","DF",NA,27,1994,37,3061,83,89.5,35,85,28,2,45,0.51,23,64,8846,460000
"Tommaso Baldanzi","Empoli","ITA","MF",NA,19,2003,26,1772,68,51.8,24,72,6,2,28,1.15,17,23,10769,560000
"Tommaso Pobega","Milan","ITA","MF",NA,23,1999,19,883,46,25.8,9,81,5,10,16,2,17,13,35577,1850000
"Tonny Vilhena","Salernitana","NED","MF",NA,27,1995,33,2265,69,66.2,27,76,9,6,33,1.12,28,44,14231,740000
"Tyronne Ebuehi","Empoli","NGA","DF",NA,26,1995,26,1923,74,56.2,22,84,14,4,20,1.42,24,24,12308,640000
"Valentin Antov","Monza","BUL","DF",NA,21,2000,9,306,34,8.9,2,75,1,7,22,0.89,6,8,14808,770000
"Valentin Gendrey","Lecce","FRA","DF",NA,22,2000,37,3101,84,90.7,35,88,29,2,11,0.97,30,42,2308,120000
"Valentino Lazaro","Torino","AUT","DF",NA,26,1996,23,1373,60,40.1,15,80,6,8,22,1.17,17,17,36923,1920000
"Valerio Verre","Sampdoria","ITA","MF",NA,28,1994,18,677,38,19.8,6,61,0,12,26,0.5,3,12,25000,1300000
"Victor Osimhen","Napoli","NGA","FW",NA,23,1998,32,2566,80,75,30,83,13,2,32,2.34,59,17,104808,5450000
"Viktor Kovalenko","Spezia","UKR","MF",NA,26,1996,18,548,30,16,7,53,0,11,16,0.84,4,10,71154,3700000
"Vlad Chiricheș","Cremonese","ROU","DF",NA,32,1989,16,983,61,28.7,14,68,7,2,17,0.81,5,20,25000,1300000
"Weston McKennie","Juventus","USA","MF","DF",23,1998,15,1052,70,30.8,13,76,6,2,30,1.73,15,13,61731,3210000
"Wilfried Singo","Torino","CIV","DF",NA,21,2000,31,2046,66,59.8,24,78,9,7,24,1.32,26,27,5000,260000
"William Troost-Ekong","Salernitana","NGA","DF",NA,28,1993,9,444,49,13,4,88,3,5,18,1.33,6,8,30577,1590000
"Yacine Adli","Milan","FRA","MF","FW",22,2000,6,144,24,4.2,1,59,0,5,17,1.17,2,4,19808,1030000
"Yann Karamoh","Torino","FRA","MF","FW",24,1998,21,716,34,20.9,7,63,0,14,19,1.24,9,8,35577,1850000
"Yayah Kallon","Hellas Verona","SLE","MF","FW",21,2001,22,860,39,25.1,8,57,0,14,29,0.77,8,14,8846,460000
"Youssef Maleh","Lecce","MAR","MF",NA,23,1998,17,674,40,19.7,7,66,0,10,21,0.88,6,14,25000,1300000
"Youssef Maleh","Fiorentina","MAR","MF",NA,23,1998,7,297,42,8.7,4,64,0,3,14,1.29,3,6,25000,1300000
"Zeki Çelik","Roma","TUR","DF",NA,25,1997,24,1504,63,44,16,81,10,8,25,1.79,22,17,49231,2560000
"Zlatan Ibrahimović","Milan","SWE","FW",NA,40,1981,4,146,37,4.3,1,75,0,3,24,1,3,4,36923,1920000
"Þórir Jóhann Helgason","Lecce","ISL","MF",NA,21,2000,12,222,19,6.5,2,45,0,10,13,0.58,1,4,500,26000
