"Player","Squad","Nation","Pos","Pos2","Age","Tackles","Tackles_Won","Tackles_Win_Percentage","Challenges","Challenges_Won","Challenges_Percentage","Total_Blocks","Shots_Blocked","Passes_Blocked","Interceptions","Clearances","Errors"
"Raúl Torrente","Granada","ESP","DF",NA,19,31,21,67.741935483871,29,29,55.2,14,9,5,12,69,0
"Ferrán Torres","Barcelona","ESP","FW",NA,21,10,5,50,7,7,42.9,12,3,9,6,7,0
"Óliver Torres","Sevilla","ESP","MF","FW",26,22,12,54.5454545454545,25,25,32,10,1,9,6,4,0
"Pau Torres","Villarreal","ESP","DF",NA,24,32,19,59.375,25,25,72,32,23,9,19,105,2
"Roberto Torres","Osasuna","ESP","MF","FW",32,7,4,57.1428571428571,15,15,20,8,0,8,8,4,0
"Lucas Torró","Osasuna","ESP","MF",NA,27,71,40,56.3380281690141,57,57,50.9,32,11,21,47,55,0
"Adama Traoré","Barcelona","ESP","FW",NA,25,4,2,50,5,5,60,2,0,2,4,3,1
"Óscar Trejo","Rayo Vallecano","ARG","MF",NA,33,42,24,57.1428571428571,50,50,30,26,1,25,13,11,0
"Manu Trigueros","Villarreal","ESP","MF","FW",29,45,25,55.5555555555556,66,66,34.8,19,3,16,13,17,0
"Kieran Trippier","Atlético Madrid","ENG","DF","FW",30,22,12,54.5454545454545,21,21,57.1,12,1,11,10,11,0
"Beñat Turrientes","Real Sociedad","ESP","MF",NA,19,0,0,NA,4,4,0,1,0,1,2,2,0
"Samuel Umtiti","Barcelona","FRA","DF",NA,27,2,2,100,2,2,50,1,1,0,0,4,0
"Enes Ünal","Getafe","TUR","FW",NA,24,37,22,59.4594594594595,42,42,11.9,25,5,20,5,36,0
"Myrto Uzuni","Granada","ALB","FW","MF",26,7,4,57.1428571428571,2,2,0,13,1,12,10,7,0
"Álvaro Vadillo","Espanyol","ESP","DF","MF",26,1,1,100,2,2,50,0,0,0,0,1,0
"Óscar Valentín","Rayo Vallecano","ESP","MF",NA,26,102,53,51.9607843137255,105,105,41.9,56,10,46,39,43,0
"Germán Valera","Real Sociedad","ESP","FW",NA,19,3,2,66.6666666666667,1,1,100,0,0,0,0,1,0
"Martin Valjent","Mallorca","SVK","DF",NA,25,31,19,61.2903225806452,24,24,54.2,34,26,8,31,173,1
"Jesús Vallejo","Real Madrid","ESP","DF",NA,24,7,5,71.4285714285714,6,6,83.3,9,8,1,6,16,0
"Manu Vallejo","Alavés","ESP","MF","FW",24,8,2,25,13,13,30.8,7,0,7,0,4,0
"Manu Vallejo","Valencia","ESP","FW","MF",24,2,1,50,1,1,0,0,0,0,0,1,0
"Federico Valverde","Real Madrid","URU","MF",NA,23,36,16,44.4444444444444,31,31,38.7,23,5,18,24,12,0
"José Luis García Vayá","Levante","ESP","MF",NA,22,46,27,58.695652173913,41,41,39,24,5,19,38,30,0
"Jesus Vazquez","Valencia","ESP","DF",NA,18,24,13,54.1666666666667,22,22,45.5,16,3,13,9,19,0
"Kevin Vázquez","Celta Vigo","ESP","DF",NA,28,34,24,70.5882352941177,28,28,50,20,7,13,36,34,0
"Lucas Vázquez","Real Madrid","ESP","DF",NA,30,43,22,51.1627906976744,35,35,48.6,25,7,18,20,41,1
"Gabriel Veiga","Celta Vigo","ESP","MF",NA,19,5,4,80,12,12,25,2,0,2,4,1,0
"Unai Vencedor Paris","Athletic Club","ESP","MF",NA,20,26,11,42.3076923076923,42,42,19,31,13,18,19,22,0
"Gonzalo Verdú","Elche","ESP","DF",NA,32,19,9,47.3684210526316,16,16,50,20,14,6,13,59,1
"Mikel Vesga","Athletic Club","ESP","MF",NA,28,27,14,51.8518518518519,31,31,35.5,16,5,11,20,34,2
"Rúben Vezo","Levante","POR","DF",NA,27,41,29,70.7317073170732,41,41,63.4,41,25,16,36,105,1
"Aleix Vidal","Espanyol","ESP","DF","MF",31,31,25,80.6451612903226,39,39,48.7,19,6,13,25,35,2
"Nacho Vidal","Osasuna","ESP","DF",NA,26,83,47,56.6265060240964,77,77,50.6,32,14,18,58,79,0
"Dídac Vilà","Espanyol","ESP","DF","MF",32,7,5,71.4285714285714,9,9,44.4,2,1,1,3,8,0
"Tonny Vilhena","Espanyol","NED","MF","FW",26,16,6,37.5,21,21,33.3,10,2,8,8,17,0
"Asier Villalibre","Athletic Club","ESP","FW",NA,23,4,3,75,2,2,50,3,1,2,1,7,0
"Gonzalo Villar","Getafe","ESP","MF",NA,23,5,3,60,5,5,40,4,1,3,1,1,0
"Vitolo","Getafe","ESP","MF",NA,31,3,2,66.6666666666667,5,5,40,3,0,3,1,1,0
"Daniel Vivian","Athletic Club","ESP","DF",NA,22,32,21,65.625,24,24,70.8,20,15,5,26,107,1
"Šime Vrsaljko","Atlético Madrid","CRO","DF",NA,29,27,17,62.962962962963,20,20,60,10,1,9,12,30,0
"Nikola Vukčević","Levante","MNE","MF",NA,29,3,2,66.6666666666667,1,1,0,2,0,2,2,1,0
"Daniel Wass","Valencia","DEN","MF",NA,32,23,13,56.5217391304348,31,31,25.8,13,2,11,13,19,0
"Iñaki Williams","Athletic Club","GHA","FW",NA,27,14,5,35.7142857142857,17,17,29.4,18,3,15,3,20,0
"Nico Williams","Athletic Club","ESP","MF",NA,19,20,10,50,31,31,32.3,18,2,16,5,9,0
"Okay Yokuşlu","Getafe","TUR","DF","MF",27,9,8,88.8888888888889,5,5,100,7,5,2,5,17,0
"Okay Yokuşlu","Celta Vigo","TUR","DF","MF",27,4,1,25,3,3,66.7,2,1,1,2,6,0
"Joseba Zaldúa","Real Sociedad","ESP","DF",NA,29,31,22,70.9677419354839,22,22,72.7,14,4,10,13,35,0
"Oier Zarraga","Athletic Club","ESP","MF",NA,22,13,5,38.4615384615385,28,28,10.7,17,10,7,19,10,0
"Luca Zidane","Rayo Vallecano","FRA","GK",NA,23,0,0,NA,1,1,0,0,0,0,0,1,1
"Igor Zubeldia","Real Sociedad","ESP","DF",NA,24,20,10,50,18,18,66.7,16,6,10,27,53,0
"Martín Zubimendi","Real Sociedad","ESP","MF",NA,22,52,25,48.0769230769231,44,44,50,30,13,17,49,48,1
