"Player","Squad","Nation","Pos","Pos2","Age","Assists","Goals+Assists","Penalty_Attempted","Penalty_Scored","Shots","Shots_on_Target","Shots_on_Target_Percentage","Goals_per_Shot","Goals_per_Shot_on_Target","Average_Shot_Distance","Free_Kick_Shots","Shot_Creating_Actions","Live_Pass_Shot_Creation","Other_Type_Shot_Creation","Goal_Creating_Actions","Live_Pass_Goal_Creation","Other_Type_Goal_Creation"
"Mohamed Bouchenna","Clermont Foot","FRA","MF","FW",17,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,0,2,0,0,0
"Mohamed Camara","Monaco","MLI","MF",NA,23,2,3,1,1,13,3,23.1,0,0,26,0,41,37,4,7,7,0
"Mohamed El Arouch","Lyon","FRA","FW",NA,19,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Mohamed Lamine Bayo","Le Havre","GUI","FW",NA,25,1,6,2,2,43,15,34.9,0.07,0.2,13.2,0,39,26,13,6,3,3
"Mohammed Daramy","Reims","DEN","FW","MF",21,5,9,1,1,30,10,33.3,0.1,0.3,14.8,0,59,43,16,8,7,1
"Mohammed Salisu","Monaco","GHA","DF",NA,24,1,1,0,0,4,1,25,0,0,14.3,0,10,9,1,2,2,0
"Montassar Talbi","Lorient","TUN","DF",NA,25,0,0,0,0,5,2,40,0,0,16.6,0,16,15,1,0,0,0
"Morgan Guilavogui","Lens","GUI","FW","MF",25,0,2,0,0,21,8,38.1,0.1,0.25,15.1,0,27,24,3,4,3,1
"Morgan Sanson","Nice","FRA","MF",NA,28,3,5,0,0,41,9,22,0.05,0.22,20.6,1,74,44,30,5,3,2
"Mory Diaw","Clermont Foot","SEN","GK",NA,30,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,7,6,1,1,1,0
"Moses Simon","Nantes","NGA","FW","MF",28,5,8,1,1,33,12,36.4,0.06,0.17,16.5,0,65,45,20,7,6,1
"Mostafa Mohamed","Nantes","EGY","FW",NA,25,2,10,3,3,62,23,37.1,0.08,0.22,15.6,4,48,28,20,5,3,2
"Moussa Diarra","Toulouse","MLI","DF",NA,22,2,3,0,0,5,2,40,0.2,0.5,14,0,21,17,4,6,4,2
"Moussa Sissoko","Nantes","FRA","MF",NA,33,0,0,0,0,10,3,30,0,0,16,0,36,32,4,4,3,1
"Muhammed Cham","Clermont Foot","AUT","MF","FW",22,4,12,5,4,69,26,37.7,0.06,0.15,22,10,119,71,48,9,4,5
"Musa Al-Taamari","Montpellier","JOR","FW",NA,26,2,7,0,0,46,19,41.3,0.11,0.26,17.8,0,70,34,36,8,3,5
"Myron Boadu","Monaco","NED","FW",NA,22,0,1,0,0,2,2,100,0.5,0.5,10.7,0,1,0,1,0,0,0
"N'Guessan Kouadio","Metz","CIV","MF","FW",20,0,0,0,0,3,1,33.3,0,0,28.7,0,4,1,3,0,0,0
"Naatan Skyttä","Toulouse","FIN","MF","FW",21,0,0,0,0,5,2,40,0,0,12.9,0,10,7,3,0,0,0
"Nabil Alioui","Le Havre","FRA","MF","FW",24,1,5,0,0,28,9,32.1,0.14,0.44,19,1,40,24,16,2,1,1
"Nabil Bentaleb","Lille","ALG","MF",NA,28,3,3,0,0,10,2,20,0,0,29.3,1,38,34,4,5,5,0
"Nampalys Mendy","Lens","SEN","MF",NA,31,1,1,0,0,7,2,28.6,0,0,26.5,0,23,19,4,5,3,2
"Nathan Zeze","Nantes","FRA","DF",NA,18,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0
"Nathaniel Adjei","Lorient","GHA","DF",NA,20,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,11,8,3,0,0,0
"Neil El Aynaoui","Lens","FRA","MF",NA,22,2,3,0,0,22,8,36.4,0.05,0.13,16,0,25,20,5,3,2,1
"Nemanja Matić","Lyon","SRB","MF",NA,34,0,0,0,0,5,1,20,0,0,30,0,23,21,2,3,3,0
"Nemanja Matić","Lyon","SRB","MF",NA,34,0,0,0,0,5,1,20,0,0,30,0,29,23,6,2,1,1
"Nemanja Matić","Lyon","SRB","MF",NA,34,0,0,0,0,6,2,33.3,0,0,20.1,0,23,21,2,3,3,0
"Nemanja Matić","Lyon","SRB","MF",NA,34,0,0,0,0,6,2,33.3,0,0,20.1,0,29,23,6,2,1,1
"Nemanja Matić","Rennes","SRB","MF",NA,34,0,0,0,0,5,1,20,0,0,30,0,23,21,2,3,3,0
"Nemanja Matić","Rennes","SRB","MF",NA,34,0,0,0,0,5,1,20,0,0,30,0,29,23,6,2,1,1
"Nemanja Matić","Rennes","SRB","MF",NA,34,0,0,0,0,6,2,33.3,0,0,20.1,0,23,21,2,3,3,0
"Nemanja Matić","Rennes","SRB","MF",NA,34,0,0,0,0,6,2,33.3,0,0,20.1,0,29,23,6,2,1,1
"Neto Borges","Clermont Foot","BRA","DF",NA,26,1,1,0,0,16,2,12.5,0,0,19.6,0,50,37,13,3,1,2
"Nicolas Cozza","Nantes","FRA","DF",NA,24,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,15,9,6,0,0,0
"Nicolas Pallois","Nantes","FRA","DF",NA,35,1,1,0,0,4,1,25,0,0,21.5,0,9,8,1,1,1,0
"Nicolás Tagliafico","Lyon","ARG","DF",NA,30,1,4,0,0,15,6,40,0.2,0.5,13.7,0,42,28,14,2,1,1
"Niklas Schmidt","Toulouse","GER","MF",NA,25,1,2,0,0,20,13,65,0.05,0.08,27.6,2,48,34,14,3,2,1
"Noam Mayoka-Tika","Marseille","BEL","MF",NA,19,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Nolan Mbemba","Le Havre","CGO","MF",NA,28,0,1,0,0,2,1,50,0.5,1,27.1,0,1,1,0,1,1,0
"Nordi Mukiele","Paris S-G","FRA","DF",NA,25,0,0,0,0,9,5,55.6,0,0,12.5,0,9,6,3,0,0,0
"Nuno Mendes","Paris S-G","POR","DF",NA,21,1,2,0,0,4,1,25,0.25,1,21.6,1,7,6,1,2,2,0
"Orel Mangala","Lyon","BEL","MF",NA,25,0,2,0,0,5,2,40,0.4,1,17,0,13,11,2,1,1,0
"Oscar Cortés","Lens","COL","FW","MF",19,1,2,0,0,1,1,100,1,1,7.7,0,1,1,0,0,0,0
"Oscar Estupiñan","Metz","COL","FW",NA,26,0,0,0,0,6,1,16.7,0,0,15,0,2,1,1,0,0,0
"Othmane Maamma","Montpellier","FRA","FW",NA,17,0,1,0,0,3,1,33.3,0.33,1,14.6,0,7,3,4,0,0,0
"Oualid El Hajjam","Le Havre","MAR","DF","MF",32,0,0,0,0,8,3,37.5,0,0,19.1,0,12,9,3,1,0,1
"Oumar Diakité","Reims","CIV","FW",NA,19,1,6,1,0,35,11,31.4,0.14,0.45,14.8,0,41,26,15,5,3,2
"Ousmane Dembélé","Paris S-G","FRA","MF","FW",26,8,11,0,0,43,14,32.6,0.07,0.21,17.1,0,118,86,32,19,16,3
"Oussama Targhalline","Le Havre","MAR","MF",NA,21,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,24,18,6,2,2,0
"Pablo Pagis","Lorient","FRA","MF",NA,20,0,0,0,0,3,1,33.3,0,0,25.3,0,3,0,3,0,0,0
"Pablo Rosario","Nice","NED","MF","DF",26,0,0,0,0,16,2,12.5,0,0,13.1,0,39,34,5,5,2,3
"Panos Katseris","Lorient","GRE","DF",NA,22,1,2,0,0,17,6,35.3,0.06,0.17,16.1,0,20,15,5,3,2,1
"Papa Amadou Diallo","Metz","SEN","FW",NA,19,1,3,0,0,13,5,38.5,0.15,0.4,14.7,0,20,18,2,1,1,0
"Pape Gueye","Marseille","SEN","MF","DF",24,0,1,0,0,8,2,25,0.13,0.5,20.3,0,19,16,3,2,2,0
"Patrick Ouotro","Strasbourg","CIV","FW",NA,17,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
"Pau López","Marseille","ESP","GK",NA,28,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,10,9,1,1,1,0
"Paul Akouokou","Lyon","CIV","MF",NA,25,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,6,4,2,0,0,0
"Pedro Chirivella","Nantes","ESP","MF",NA,26,1,2,0,0,17,6,35.3,0.06,0.17,19.8,0,69,61,8,4,4,0
"Philipp Köhn","Monaco","SUI","GK",NA,25,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,3,2,1,0,0,0
"Pierre Lees-Melou","Brest","FRA","MF",NA,30,0,4,0,0,52,13,25,0.08,0.31,22.8,0,84,60,24,5,3,2
"Pierre-Emerick Aubameyang","Marseille","GAB","FW",NA,34,8,25,4,4,112,47,42,0.12,0.28,15.8,5,75,45,30,14,8,6
"Przemysław Frankowski","Lens","POL","DF",NA,28,2,5,2,1,29,8,27.6,0.07,0.25,21.7,2,76,63,13,4,3,1
"Quentin Merlin","Marseille","FRA","DF",NA,21,1,1,0,0,5,1,20,0,0,22.6,0,44,36,8,5,3,2
"Quentin Merlin","Marseille","FRA","DF",NA,21,1,1,0,0,5,1,20,0,0,22.6,0,23,13,10,2,2,0
"Quentin Merlin","Marseille","FRA","DF",NA,21,1,1,0,0,14,3,21.4,0,0,20.4,0,44,36,8,5,3,2
"Quentin Merlin","Marseille","FRA","DF",NA,21,1,1,0,0,14,3,21.4,0,0,20.4,0,23,13,10,2,2,0
"Quentin Merlin","Nantes","FRA","DF",NA,21,1,1,0,0,5,1,20,0,0,22.6,0,44,36,8,5,3,2
"Quentin Merlin","Nantes","FRA","DF",NA,21,1,1,0,0,5,1,20,0,0,22.6,0,23,13,10,2,2,0
"Quentin Merlin","Nantes","FRA","DF",NA,21,1,1,0,0,14,3,21.4,0,0,20.4,0,44,36,8,5,3,2
"Quentin Merlin","Nantes","FRA","DF",NA,21,1,1,0,0,14,3,21.4,0,0,20.4,0,23,13,10,2,2,0
"Rabby Nzingoula","Strasbourg","CGO","MF","FW",17,1,1,0,0,1,1,100,0,0,25.3,0,3,2,1,1,1,0
"Radosław Majecki","Monaco","POL","GK",NA,23,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Raimane Daou","Marseille","COM","DF","MF",18,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Randal Kolo Muani","Paris S-G","FRA","FW","MF",24,5,11,0,0,22,12,54.5,0.27,0.5,11,0,50,39,11,8,7,1
"Rasmus Nicolaisen","Toulouse","DEN","DF",NA,26,0,2,0,0,19,5,26.3,0.11,0.4,10.3,0,16,8,8,1,1,0
"Rassoul Ndiaye","Le Havre","SEN","MF","FW",21,0,0,0,0,6,1,16.7,0,0,26.8,0,7,6,1,0,0,0
"Rayan Cherki","Lyon","FRA","MF","FW",19,6,7,0,0,57,17,29.8,0.02,0.06,15.7,1,106,52,54,14,9,5
"Reda Belahyane","Nice","FRA","MF",NA,19,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0
"Reda Khadra","Reims","GER","FW","MF",22,3,4,0,0,23,12,52.2,0.04,0.08,19.2,1,46,33,13,7,4,3
"Rémy Cabella","Lille","FRA","FW","MF",33,2,4,0,0,33,14,42.4,0.06,0.14,15.5,0,76,47,29,10,4,6
"Rémy Descamps","Nantes","FRA","GK",NA,27,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Rémy Riou","Lyon","FRA","GK",NA,35,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Renan Lodi","Marseille","BRA","DF",NA,25,0,0,0,0,6,2,33.3,0,0,22.5,3,27,18,9,0,0,0
"Romain Del Castillo","Brest","FRA","FW",NA,27,8,16,3,3,37,14,37.8,0.14,0.36,20.3,3,166,101,65,14,9,5
"Romain Faivre","Lorient","FRA","MF","FW",25,1,6,0,0,27,10,37,0.19,0.5,19,1,43,28,15,6,4,2
"Romain Perraud","Nice","FRA","DF","FW",25,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,5,4,1,2,1,1
"Ronaël Pierre-Gabriel","Nantes","FRA","DF",NA,25,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,4,1,3,0,0,0
"Royce Openda Owaga","Lorient","GAB","FW",NA,21,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Ruben Aguilar","Lens","FRA","DF",NA,30,3,4,0,0,12,4,33.3,0.08,0.25,16.1,0,47,43,4,5,5,0
"Rubén Blanco","Marseille","ESP","GK",NA,28,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
"Sacha Delaye","Montpellier","FRA","MF","FW",21,0,0,0,0,5,2,40,0,0,21.7,0,6,5,1,0,0,0
"Sadibou Sané","Metz","SEN","DF",NA,19,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,5,4,1,0,0,0
"Sael Kumbedi","Lyon","FRA","DF",NA,18,1,1,0,0,6,4,66.7,0,0,22.2,0,16,15,1,2,2,0
"Saïd Benrahma","Lyon","ALG","FW","MF",27,3,6,0,0,25,9,36,0.12,0.33,21.5,2,38,26,12,4,4,0
"Saidou Sow","Strasbourg","GUI","DF",NA,21,1,1,0,0,3,2,66.7,0,0,8.2,0,5,5,0,1,1,0
"Saïmon Bouabré","Monaco","FRA","MF",NA,17,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Salis Abdul Samed","Lens","GHA","MF",NA,23,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,27,27,0,3,3,0
"Samuel Gigot","Marseille","FRA","DF",NA,29,0,3,0,0,19,9,47.4,0.16,0.33,9.6,0,27,17,10,4,1,3
"Samuel Grandsir","Le Havre","FRA","MF","FW",26,1,2,1,0,14,5,35.7,0.07,0.2,18.5,2,31,20,11,2,1,1
"Samuel Moutoussamy","Nantes","COD","MF",NA,26,0,1,0,0,15,5,33.3,0.07,0.2,17.1,0,32,28,4,2,1,1
"Samuel Umtiti","Lille","FRA","DF",NA,29,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Sanjin Prcić","Strasbourg","BIH","MF",NA,29,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,4,4,0,1,1,0
"Senny Mayulu","Paris S-G","FRA","FW","MF",17,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,9,8,1,1,1,0
"Sergio Akieme","Reims","ESP","DF",NA,25,0,2,0,0,11,2,18.2,0.18,1,18.3,0,19,12,7,1,0,1
"Shamar Nicholson","Clermont Foot","JAM","FW",NA,26,3,7,2,1,38,17,44.7,0.08,0.18,15.9,1,44,30,14,5,5,0
"Shavy Babicka","Toulouse","GAB","FW","MF",23,0,1,0,0,8,4,50,0.13,0.25,18.7,0,9,7,2,2,2,0
"Silvan Hefti","Montpellier","SUI","DF","FW",25,1,1,0,0,4,1,25,0,0,18.2,0,11,9,2,3,3,0
"Simon Ebonog","Le Havre","CMR","MF",NA,18,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Simon Elisor","Metz","FRA","FW",NA,24,0,1,1,0,13,6,46.2,0.08,0.17,16.7,0,19,13,6,1,1,0
"Sinaly Diomande","Lyon","CIV","DF",NA,22,0,0,0,0,6,1,16.7,0,0,11.1,0,6,5,1,1,1,0
"Siriné Doucouré","Lorient","MLI","FW",NA,21,3,4,0,0,9,5,55.6,0.11,0.2,12.6,0,13,11,2,4,4,0
"Skelly Alvero","Lyon","FRA","MF",NA,21,0,1,0,0,9,3,33.3,0.11,0.33,22.9,0,12,7,5,0,0,0
"Sofiane Diop","Nice","FRA","FW",NA,23,0,0,0,0,14,6,42.9,0,0,20.7,2,17,14,3,0,0,0
"Sofiane Sidi Ali","Marseille","FRA","MF",NA,28,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Souleymane Touré","Lorient","FRA","DF",NA,20,1,2,0,0,18,9,50,0.06,0.11,11.4,0,20,20,0,1,1,0
"Soungoutou Magassa","Monaco","FRA","DF","MF",19,0,0,0,0,8,2,25,0,0,19,0,13,11,2,1,1,0
"Steve Mandanda","Rennes","FRA","GK",NA,38,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,3,1,2,0,0,0
"Steve Mounié","Brest","BEN","FW",NA,28,2,8,0,0,60,25,41.7,0.1,0.24,11.4,0,32,20,12,6,2,4
"Steve Ngoura","Le Havre","FRA","FW","MF",18,1,1,0,0,7,2,28.6,0,0,16.8,0,9,7,2,1,1,0
"Steven Baseya","Strasbourg","FRA","DF",NA,18,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Stijn Spierings","Lens","NED","MF",NA,27,0,0,0,0,11,1,9.1,0,0,21,0,1,1,0,0,0,0
"Stijn Spierings","Lens","NED","MF",NA,27,0,0,0,0,11,1,9.1,0,0,21,0,41,34,7,3,3,0
"Stijn Spierings","Toulouse","NED","MF",NA,27,1,1,0,0,11,1,9.1,0,0,21,0,1,1,0,0,0,0
"Stijn Spierings","Toulouse","NED","MF",NA,27,1,1,0,0,11,1,9.1,0,0,21,0,41,34,7,3,3,0
"Stredair Appuah","Nantes","FRA","FW","MF",19,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,0,2,0,0,0
"Takumi Minamino","Monaco","JPN","MF",NA,28,6,15,0,0,60,28,46.7,0.15,0.32,17.1,0,74,56,18,12,10,2
"Tanguy Coulibaly","Montpellier","FRA","FW","MF",22,0,1,0,0,17,7,41.2,0.06,0.14,14.1,0,20,13,7,3,1,2
"Teddy Teuma","Reims","MLT","MF",NA,29,3,9,1,1,43,14,32.6,0.12,0.36,23.3,8,92,60,32,10,5,5
"Téji Savanier","Montpellier","FRA","MF",NA,31,6,15,7,7,75,22,29.3,0.03,0.09,26.8,21,184,100,84,19,11,8
"Terem Moffi","Nice","NGA","FW",NA,24,2,13,3,3,46,20,43.5,0.17,0.4,15.4,0,44,32,12,5,4,1
"Théo Le Bris","Lorient","FRA","DF","MF",20,2,2,0,0,13,2,15.4,0,0,17.4,0,28,20,8,4,1,3
"Théo Sainte-Luce","Montpellier","FRA","DF",NA,24,0,0,0,0,3,1,33.3,0,0,22.4,0,3,0,3,0,0,0
"Therence Koudou","Reims","FRA","DF",NA,18,0,0,0,0,2,1,50,0,0,27.7,0,14,11,3,1,1,0
"Thibault De Smet","Reims","BEL","DF",NA,25,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,23,18,5,1,0,1
"Thijs Dallinga","Toulouse","NED","FW",NA,22,2,16,3,1,81,32,39.5,0.16,0.41,13.3,1,49,33,16,9,6,3
"Thilo Kehrer","Monaco","GER","DF",NA,26,1,2,0,0,12,4,33.3,0.08,0.25,11.1,0,19,13,6,4,3,1
"Thomas Delaine","Strasbourg","FRA","DF","MF",31,1,2,0,0,12,2,16.7,0.08,0.5,15.1,0,49,34,15,6,1,5
"Thomas Foket","Reims","BEL","DF",NA,28,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,30,27,3,6,6,0
"Tiago Fonseca Morais","Lille","POR","FW",NA,19,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
"Tiago Santos","Lille","POR","DF",NA,21,2,3,0,0,33,7,21.2,0.03,0.14,22.5,0,68,46,22,6,4,2
"Tiemoué Bakayoko","Lorient","FRA","MF",NA,28,1,3,0,0,12,7,58.3,0.17,0.29,15.8,0,13,10,3,3,2,1
"Tino Kadewere","Nantes","ZIM","FW","MF",27,0,1,1,0,6,1,16.7,0,0,17.9,0,9,8,1,1,1,0
"Tino Kadewere","Nantes","ZIM","FW","MF",27,0,1,1,0,6,1,16.7,0,0,17.9,0,21,18,3,1,1,0
"Tino Kadewere","Nantes","ZIM","FW","MF",27,0,1,1,0,9,4,44.4,0.11,0.25,21.9,0,9,8,1,1,1,0
"Tino Kadewere","Nantes","ZIM","FW","MF",27,0,1,1,0,9,4,44.4,0.11,0.25,21.9,0,21,18,3,1,1,0
"Tino Kadewere","Lyon","ZIM","FW","MF",27,0,0,0,0,6,1,16.7,0,0,17.9,0,9,8,1,1,1,0
"Tino Kadewere","Lyon","ZIM","FW","MF",27,0,0,0,0,6,1,16.7,0,0,17.9,0,21,18,3,1,1,0
"Tino Kadewere","Lyon","ZIM","FW","MF",27,0,0,0,0,9,4,44.4,0.11,0.25,21.9,0,9,8,1,1,1,0
"Tino Kadewere","Lyon","ZIM","FW","MF",27,0,0,0,0,9,4,44.4,0.11,0.25,21.9,0,21,18,3,1,1,0
"Tom Louchet","Nice","FRA","MF","DF",20,1,2,0,0,2,1,50,0.5,1,11.4,0,14,6,8,2,1,1
"Tosin Aiyegun","Lorient","BEN","MF","FW",25,0,2,0,0,11,3,27.3,0.18,0.67,22.7,0,13,12,1,1,0,1
"Trévis Dago","Lille","CIV","FW","MF",18,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,1,1
"Ulisses Garcia","Marseille","SUI","DF",NA,27,0,0,0,0,11,5,45.5,0,0,24,1,18,12,6,0,0,0
"Valentin Atangana Edoa","Reims","FRA","MF",NA,17,0,0,0,0,9,2,22.2,0,0,19.9,0,6,2,4,0,0,0
"Valentin Rongier","Marseille","FRA","MF",NA,28,0,0,0,0,10,3,30,0,0,19.7,0,28,25,3,1,1,0
"Valentin Rosier","Nice","FRA","DF","MF",26,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,4,1,3,0,0,0
"Vanderson","Monaco","BRA","DF",NA,22,1,4,0,0,30,10,33.3,0.1,0.3,21.6,0,42,32,10,4,3,1
"Vincent Le Goff","Lorient","FRA","DF","MF",33,1,2,0,0,4,1,25,0.25,1,16.6,0,13,11,2,1,1,0
"Vincent Sierro","Toulouse","SUI","MF",NA,27,2,8,5,4,31,6,19.4,0.06,0.33,25.2,7,76,37,39,8,3,5
"Vitinha","Paris S-G","POR","MF",NA,23,4,11,0,0,37,9,24.3,0.08,0.33,12.1,0,79,68,11,14,12,2
"Vitinha","Paris S-G","POR","MF",NA,23,4,11,0,0,37,9,24.3,0.08,0.33,12.1,0,37,23,14,6,3,3
"Vitinha","Paris S-G","POR","MF",NA,23,4,11,0,0,45,19,42.2,0.16,0.37,21.5,1,79,68,11,14,12,2
"Vitinha","Paris S-G","POR","MF",NA,23,4,11,0,0,45,19,42.2,0.16,0.37,21.5,1,37,23,14,6,3,3
"Vitinha","Marseille","POR","FW",NA,23,2,5,0,0,37,9,24.3,0.08,0.33,12.1,0,79,68,11,14,12,2
"Vitinha","Marseille","POR","FW",NA,23,2,5,0,0,37,9,24.3,0.08,0.33,12.1,0,37,23,14,6,3,3
"Vitinha","Marseille","POR","FW",NA,23,2,5,0,0,45,19,42.2,0.16,0.37,21.5,1,79,68,11,14,12,2
"Vitinha","Marseille","POR","FW",NA,23,2,5,0,0,45,19,42.2,0.16,0.37,21.5,1,37,23,14,6,3,3
"Vito Mannone","Lille","ITA","GK",NA,35,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Wahbi Khazri","Montpellier","TUN","FW",NA,32,0,1,0,0,42,15,35.7,0.02,0.07,21.3,0,26,15,11,2,1,1
"Waren Kamanzi","Toulouse","NOR","DF","FW",22,3,3,0,0,NA,NA,NA,NA,NA,NA,NA,23,19,4,3,3,0
"Warmed Omari","Rennes","COM","DF",NA,23,0,1,0,0,4,1,25,0.25,1,8.7,0,21,20,1,2,2,0
"Warren Zaïre-Emery","Paris S-G","FRA","MF","DF",17,3,5,0,0,14,4,28.6,0.14,0.5,17.9,0,60,54,6,10,9,1
"Wesley Saïd","Lens","FRA","FW","MF",28,1,8,0,0,45,18,40,0.16,0.39,13.6,0,38,25,13,5,1,4
"Wilfried Singo","Monaco","CIV","DF",NA,22,1,2,0,0,19,7,36.8,0.05,0.14,16.1,0,36,31,5,2,2,0
"Wissam Ben Yedder","Monaco","FRA","FW",NA,32,2,18,1,1,63,29,46,0.24,0.52,11.5,0,74,62,12,8,8,0
"Yanis Begraoui","Toulouse","MAR","FW","MF",22,0,0,0,0,8,4,50,0,0,17.2,0,7,3,4,1,1,0
"Yanis Issoufou","Montpellier","FRA","MF",NA,16,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Yann Gboho","Toulouse","FRA","MF","FW",22,2,5,0,0,23,8,34.8,0.13,0.38,17,0,39,27,12,7,5,2
"Yann Karamoh","Montpellier","FRA","FW","MF",25,0,1,0,0,5,3,60,0.2,0.33,20,0,9,6,3,1,0,1
"Yassine Kechta","Le Havre","MAR","MF",NA,21,1,3,0,0,20,9,45,0.1,0.22,22.5,0,47,39,8,2,1,1
"Yaya Kader Fofana","Reims","MLI","MF","DF",19,0,0,0,0,3,1,33.3,0,0,22.3,0,2,0,2,0,0,0
"Yehvann Diouf","Reims","FRA","GK",NA,23,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,4,4,0,0,0,0
"Yoann Salmier","Le Havre","GUF","DF",NA,30,1,2,0,0,10,5,50,0.1,0.2,14.2,0,17,15,2,3,2,1
"Yoël Armougom","Clermont Foot","FRA","DF","MF",25,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,8,7,1,1,1,0
"Yohann Magnin","Clermont Foot","FRA","MF",NA,26,0,1,0,0,14,5,35.7,0.07,0.2,14.2,0,28,23,5,2,1,1
"Yoram Zague","Paris S-G","FRA","DF",NA,17,0,1,0,0,2,1,50,0.5,1,19.3,0,7,7,0,0,0,0
"Youcef Atal","Nice","ALG","DF",NA,27,0,1,0,0,4,1,25,0.25,1,22.6,0,12,9,3,1,1,0
"Youssef Maziz","Metz","FRA","FW","MF",25,0,1,0,0,3,1,33.3,0.33,1,19.4,0,6,2,4,0,0,0
"Youssouf Fofana","Monaco","FRA","MF",NA,24,4,8,0,0,52,13,25,0.08,0.31,19.6,0,100,79,21,10,6,4
"Youssouf Ndayishimiye","Nice","BDI","MF","DF",24,0,0,0,0,14,3,21.4,0,0,16,0,29,27,2,1,1,0
"Yunis Abdelhamid","Reims","MAR","DF",NA,35,0,4,1,1,21,7,33.3,0.14,0.43,15,0,24,19,5,1,0,1
"Yusuf Yazıcı","Lille","TUR","MF","FW",26,2,7,0,0,40,14,35,0.13,0.36,16.5,6,40,26,14,5,4,1
"Yvon Mvogo","Lorient","SUI","GK",NA,29,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,7,7,0,0,0,0
"Zakaria Aboukhlal","Toulouse","MAR","MF","FW",23,0,3,1,1,27,7,25.9,0.07,0.29,18.7,0,20,10,10,2,0,2
