"Player","Squad","Nation","Pos","Pos2","Age","Assists","Goals+Assists","Penalty_Attempted","Penalty_Scored","Shots","Shots_on_Target","Shots_on_Target_Percentage","Goals_per_Shot","Goals_per_Shot_on_Target","Average_Shot_Distance","Free_Kick_Shots","Shot_Creating_Actions","Live_Pass_Shot_Creation","Other_Type_Shot_Creation","Goal_Creating_Actions","Live_Pass_Goal_Creation","Other_Type_Goal_Creation"
"Neco Williams","Liverpool","WAL","DF",NA,18,0,0,0,0,7,1,14.3,0,0,21.8,0,6,4,2,0,0,0
"Neil Taylor","Aston Villa","WAL","DF",NA,30,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,9,9,0,2,2,0
"Nemanja Matić","Manchester Utd","SRB","MF",NA,30,2,2,0,0,7,2,28.6,0,0,26.2,0,47,44,3,4,4,0
"Nick Pope","Burnley","ENG","GK",NA,27,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,13,6,7,0,0,0
"Nicolás Otamendi","Manchester City","ARG","DF",NA,31,0,2,0,0,15,7,46.7,0.13,0.29,8.4,0,13,10,3,1,0,1
"Nicolas Pépé","Arsenal","CIV","FW",NA,24,6,11,1,1,49,17,34.7,0.08,0.24,20,7,72,39,33,9,7,2
"Odion Ighalo","Manchester Utd","NGA","FW",NA,30,0,0,0,0,7,3,42.9,0,0,11.7,0,4,3,1,0,0,0
"Oleksandr Zinchenko","Manchester City","UKR","DF",NA,22,0,0,0,0,16,3,18.8,0,0,26,0,38,37,1,3,3,0
"Oliver McBurnie","Sheffield Utd","SCO","FW",NA,23,0,6,0,0,50,24,48,0.12,0.25,10.3,0,31,21,10,2,0,2
"Oliver Norwood","Sheffield Utd","NIR","MF",NA,28,1,2,1,1,16,5,31.3,0,0,27.8,4,83,48,35,6,4,2
"Oliver Skipp","Tottenham","ENG","MF",NA,18,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Olivier Giroud","Chelsea","FRA","FW",NA,32,0,8,0,0,39,19,48.7,0.21,0.42,11.5,1,24,17,7,4,2,2
"Ondrej Duda","Norwich City","SVK","MF",NA,24,0,0,0,0,10,3,30,0,0,22.1,2,30,17,13,2,1,1
"Onel Hernández","Norwich City","CUB","FW","MF",26,2,3,0,0,29,8,27.6,0.03,0.13,18.2,0,45,26,19,5,3,2
"Oriol Romeu","Southampton","ESP","MF",NA,27,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,41,35,6,1,1,0
"Ørjan Nyland","Aston Villa","NOR","GK",NA,28,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
"Oumar Niasse","Everton","SEN","FW",NA,29,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Pablo Fornals","West Ham","ESP","MF","FW",23,5,7,0,0,36,11,30.6,0.06,0.18,18.1,0,51,39,12,9,9,0
"Pablo Marí","Arsenal","ESP","DF",NA,25,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Pablo Zabaleta","West Ham","ARG","DF",NA,34,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,5,4,1,0,0,0
"Pascal Groß","Brighton","GER","MF","FW",28,4,6,0,0,29,9,31,0.07,0.22,22.6,4,102,62,40,8,4,4
"Patrick Cutrone","Wolves","ITA","FW",NA,21,0,2,0,0,11,4,36.4,0.18,0.5,13.8,0,5,2,3,0,0,0
"Patrick Roberts","Norwich City","ENG","FW","MF",22,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,3,1,2,0,0,0
"Patrick van Aanholt","Crystal Palace","NED","DF",NA,28,2,5,1,1,26,5,19.2,0.08,0.4,21.7,3,64,34,30,5,3,2
"Paul Dummett","Newcastle Utd","WAL","DF",NA,27,0,0,0,0,2,2,100,0,0,20.4,0,7,7,0,1,1,0
"Paul Pogba","Manchester Utd","FRA","MF",NA,26,3,4,1,0,21,7,33.3,0.05,0.14,22.5,2,61,51,10,7,5,2
"Paulo Gazzaniga","Tottenham","ARG","GK",NA,27,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
"Pedro","Chelsea","ESP","FW","MF",32,1,2,0,0,22,10,45.5,0.05,0.1,15.8,0,35,23,12,4,2,2
"Pedro Neto","Wolves","POR","FW","MF",19,3,6,0,0,17,6,35.3,0.18,0.5,16.9,0,34,20,14,5,4,1
"Pepe Reina","Aston Villa","ESP","GK",NA,36,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,1,1,0,0,0
"Phil Bardsley","Burnley","SCO","DF",NA,34,1,1,0,0,11,4,36.4,0,0,25.4,0,22,14,8,2,0,2
"Phil Foden","Manchester City","ENG","FW","MF",19,2,7,0,0,34,14,41.2,0.15,0.36,16.8,0,57,46,11,11,11,0
"Phil Jagielka","Sheffield Utd","ENG","DF",NA,36,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Phil Jones","Manchester Utd","ENG","DF",NA,27,0,0,0,0,2,1,50,0,0,10.5,0,0,0,0,0,0,0
"Philip Billing","Bournemouth","DEN","MF",NA,23,1,2,0,0,33,8,24.2,0.03,0.13,20.7,1,50,38,12,3,3,0
"Pierre Højbjerg","Southampton","DEN","MF",NA,23,1,1,0,0,46,11,23.9,0,0,22,0,83,65,18,8,5,3
"Pierre-Emerick Aubameyang","Arsenal","GAB","FW",NA,30,3,25,2,2,91,40,44,0.22,0.5,15.5,2,69,48,21,12,8,4
"Raheem Sterling","Manchester City","ENG","FW",NA,24,1,21,2,0,97,36,37.1,0.21,0.56,14,1,125,91,34,12,6,6
"Ralf Fährmann","Norwich City","GER","GK",NA,30,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Raúl Jiménez","Wolves","MEX","FW",NA,28,6,23,4,4,114,39,34.2,0.11,0.33,15.4,0,97,64,33,13,8,5
"Ravel Morrison","Sheffield Utd","JAM","MF",NA,26,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
"Reece James","Chelsea","ENG","DF",NA,19,2,2,0,0,18,3,16.7,0,0,20.7,0,57,40,17,5,5,0
"Reiss Nelson","Arsenal","ENG","FW",NA,19,0,1,0,0,11,4,36.4,0.09,0.25,17.4,0,20,11,9,1,0,1
"Ricardo Pereira","Leicester City","POR","DF",NA,25,2,5,0,0,18,5,27.8,0.17,0.6,18.4,0,74,57,17,7,6,1
"Richairo Živković","Sheffield Utd","CUW","FW",NA,22,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,3,2,1,0,0,0
"Richarlison","Everton","BRA","FW","MF",22,3,16,0,0,90,32,35.6,0.14,0.41,14.8,0,93,53,40,9,5,4
"Riyad Mahrez","Manchester City","ALG","FW","MF",28,9,20,1,1,73,30,41.1,0.14,0.33,17,6,148,92,56,30,15,15
"Rob Holding","Arsenal","ENG","DF",NA,23,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0
"Robbie Brady","Burnley","IRL","MF",NA,27,2,3,0,0,12,1,8.3,0.08,1,15.8,2,15,12,3,3,3,0
"Robert Snodgrass","West Ham","SCO","MF","FW",31,5,10,0,0,21,10,47.6,0.24,0.5,16.8,0,55,18,37,8,4,4
"Roberto","West Ham","ESP","GK",NA,33,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Roberto Firmino","Liverpool","BRA","FW",NA,27,8,17,0,0,99,38,38.4,0.09,0.24,13.7,0,114,90,24,20,16,4
"Roberto Pereyra","Watford","ARG","FW","MF",28,0,3,1,1,20,8,40,0.1,0.25,19.1,4,45,28,17,1,0,1
"Rodri","Manchester City","ESP","MF",NA,23,2,5,0,0,24,9,37.5,0.13,0.33,20.1,0,75,65,10,4,3,1
"Romain Saïss","Wolves","MAR","DF",NA,29,1,3,0,0,24,8,33.3,0.08,0.25,13.1,2,30,24,6,2,1,1
"Ross Barkley","Chelsea","ENG","MF",NA,25,4,5,0,0,40,12,30,0.03,0.08,22.4,5,52,35,17,6,5,1
"Ruben Loftus-Cheek","Chelsea","ENG","MF","FW",23,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,5,5,0,1,1,0
"Rúben Neves","Wolves","POR","MF",NA,22,2,4,0,0,61,10,16.4,0.03,0.2,28,7,76,61,15,3,2,1
"Rúben Vinagre","Wolves","POR","MF","DF",20,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,10,8,2,1,1,0
"Rui Patrício","Wolves","POR","GK",NA,31,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,4,4,0,0,0,0
"Ryan Bennett","Leicester City","ENG","DF",NA,29,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,8,6,2,1,0,1
"Ryan Bennett","Leicester City","ENG","DF",NA,29,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,3,3,0,0,0,0
"Ryan Bennett","Wolves","ENG","DF",NA,29,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,8,6,2,1,0,1
"Ryan Bennett","Wolves","ENG","DF",NA,29,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,3,3,0,0,0,0
"Ryan Bertrand","Southampton","ENG","DF",NA,29,1,2,0,0,18,3,16.7,0.06,0.33,19.4,1,73,51,22,1,0,1
"Ryan Fraser","Bournemouth","SCO","MF","FW",25,4,5,0,0,27,11,40.7,0.04,0.09,17.2,2,82,53,29,8,4,4
"Ryan Fredericks","West Ham","ENG","DF",NA,26,3,3,0,0,NA,NA,NA,NA,NA,NA,NA,46,42,4,4,4,0
"Ryan Sessegnon","Tottenham","ENG","DF","FW",19,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,4,4,0,0,0,0
"Sadio Mané","Liverpool","SEN","FW",NA,27,7,25,0,0,77,36,46.8,0.23,0.5,13.5,0,114,91,23,16,9,7
"Sam Byram","Norwich City","ENG","DF",NA,25,0,0,0,0,15,2,13.3,0,0,11.4,0,21,15,6,0,0,0
"Sam Surridge","Bournemouth","ENG","FW","MF",21,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Sander Berge","Sheffield Utd","NOR","MF",NA,21,1,2,0,0,5,2,40,0.2,0.5,13.5,0,7,5,2,2,1,1
"Scott Dann","Crystal Palace","ENG","DF",NA,32,1,1,0,0,8,2,25,0,0,9.3,0,10,9,1,1,1,0
"Scott McTominay","Manchester Utd","SCO","MF",NA,22,1,5,0,0,29,10,34.5,0.14,0.4,20.9,0,46,36,10,3,3,0
"Sead Kolašinac","Arsenal","BIH","DF",NA,26,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,28,28,0,3,3,0
"Séamus Coleman","Everton","IRL","DF",NA,30,1,1,0,0,8,3,37.5,0,0,16,0,27,17,10,3,2,1
"Sean Longstaff","Newcastle Utd","ENG","MF",NA,21,1,2,0,0,25,7,28,0.04,0.14,24.8,3,36,21,15,3,1,2
"Sebastian Prödl","Watford","AUT","DF",NA,32,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Sébastien Haller","West Ham","CIV","FW",NA,25,1,8,0,0,56,26,46.4,0.13,0.27,11.4,0,51,41,10,8,4,4
"Serge Aurier","Tottenham","CIV","DF",NA,26,5,6,0,0,13,4,30.8,0.08,0.25,19.1,0,50,44,6,6,6,0
"Sergio Agüero","Manchester City","ARG","FW",NA,31,3,19,3,2,73,24,32.9,0.19,0.58,13.7,0,57,31,26,7,3,4
"Shane Duffy","Brighton","IRL","DF",NA,27,0,1,0,0,7,1,14.3,0.14,1,10.9,0,7,5,2,0,0,0
"Shane Long","Southampton","IRL","FW",NA,32,2,4,0,0,33,13,39.4,0.06,0.15,11.3,0,35,26,9,3,1,2
"Shkodran Mustafi","Arsenal","GER","DF",NA,27,1,1,0,0,11,3,27.3,0,0,9.4,0,3,2,1,1,0,1
"Simon Francis","Bournemouth","ENG","DF",NA,34,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,9,7,2,1,1,0
"Simon Moore","Sheffield Utd","ENG","GK",NA,29,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Sofiane Boufal","Southampton","MAR","MF","FW",25,2,2,0,0,18,7,38.9,0,0,21.3,0,40,22,18,2,1,1
"Sokratis Papastathopoulos","Arsenal","GRE","DF",NA,31,0,2,0,0,7,2,28.6,0.29,1,9.9,0,6,4,2,0,0,0
"Solly March","Brighton","ENG","FW","MF",25,1,1,0,0,21,8,38.1,0,0,18.5,1,39,28,11,4,3,1
"Son Heung-min","Tottenham","KOR","FW",NA,27,10,21,1,0,80,37,46.3,0.14,0.3,17.2,1,99,64,35,19,12,7
"Steve Cook","Bournemouth","ENG","DF",NA,28,0,1,0,0,11,2,18.2,0.09,0.5,12.1,0,10,7,3,0,0,0
"Steven Alzate","Brighton","COL","MF","DF",20,0,0,0,0,13,3,23.1,0,0,18.3,0,38,29,9,2,1,1
"Steven Bergwijn","Tottenham","NED","FW","MF",21,1,4,0,0,9,4,44.4,0.33,0.75,15.1,0,30,27,3,3,3,0
"Stuart Armstrong","Southampton","SCO","MF",NA,27,3,8,0,0,46,20,43.5,0.11,0.25,21.2,0,60,43,17,8,4,4
"Tahith Chong","Manchester Utd","NED","FW","DF",19,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0
"Takumi Minamino","Liverpool","JPN","FW","MF",24,0,0,0,0,8,2,25,0,0,19.5,0,3,2,1,0,0,0
"Tammy Abraham","Chelsea","ENG","FW",NA,21,3,18,0,0,88,35,39.8,0.17,0.43,11.6,0,57,37,20,9,4,5
"Tanguy Ndombele","Tottenham","FRA","MF",NA,22,2,4,0,0,9,4,44.4,0.22,0.5,25.6,0,30,25,5,3,2,1
"Tariq Lamptey","Brighton","GHA","DF",NA,18,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0
"Tariq Lamptey","Brighton","GHA","DF",NA,18,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,13,8,5,2,1,1
"Tariq Lamptey","Chelsea","GHA","DF",NA,18,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0
"Tariq Lamptey","Chelsea","GHA","DF",NA,18,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,13,8,5,2,1,1
"Teemu Pukki","Norwich City","FIN","FW",NA,29,3,14,2,2,78,33,42.3,0.12,0.27,15.5,0,63,44,19,4,4,0
"Theo Walcott","Everton","ENG","MF","FW",30,3,5,0,0,31,10,32.3,0.06,0.2,16.1,0,41,31,10,8,6,2
"Tim Krul","Norwich City","NED","GK",NA,31,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
"Timm Klose","Norwich City","SUI","DF",NA,31,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0
"Timothy Fosu-Mensah","Manchester Utd","NED","DF",NA,21,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,3,3,0,0,0,0
"Toby Alderweireld","Tottenham","BEL","DF",NA,30,2,4,0,0,16,4,25,0.13,0.5,12.6,0,27,25,2,4,4,0
"Todd Cantwell","Norwich City","ENG","FW","MF",21,2,8,0,0,42,16,38.1,0.14,0.38,16.1,0,75,59,16,5,5,0
"Tom Cleverley","Watford","ENG","MF",NA,29,0,1,0,0,17,5,29.4,0.06,0.2,17.8,0,34,25,9,1,0,1
"Tom Davies","Everton","ENG","MF",NA,21,0,1,0,0,17,5,29.4,0.06,0.2,17.1,0,30,20,10,0,0,0
"Tom Heaton","Aston Villa","ENG","GK",NA,33,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
"Tom Trybull","Norwich City","GER","MF",NA,26,0,0,0,0,11,2,18.2,0,0,18.4,0,9,8,1,2,2,0
"Tomáš Souček","West Ham","CZE","MF",NA,24,0,3,0,0,20,7,35,0.15,0.43,12.8,0,14,12,2,2,2,0
"Tommy Doyle","Manchester City","ENG","MF",NA,17,0,0,0,0,1,1,100,0,0,20.9,0,0,0,0,0,0,0
"Trent Alexander-Arnold","Liverpool","ENG","DF",NA,20,13,17,0,0,44,13,29.5,0.09,0.31,22.6,13,155,93,62,24,15,9
"Trézéguet","Aston Villa","EGY","FW","MF",24,1,7,0,0,50,17,34,0.12,0.35,17.4,4,55,32,23,4,1,3
"Troy Deeney","Watford","ENG","FW",NA,31,2,12,6,5,39,16,41,0.13,0.31,16,0,64,49,15,4,3,1
"Troy Parrott","Tottenham","IRL","FW",NA,17,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Tyrick Mitchell","Crystal Palace","ENG","DF",NA,19,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,6,6,0,0,0,0
"Tyrone Mings","Aston Villa","ENG","DF",NA,26,2,4,0,0,8,3,37.5,0.25,0.67,9.9,0,17,16,1,1,1,0
"Valentino Lazaro","Newcastle Utd","AUT","DF","MF",23,0,1,0,0,4,1,25,0.25,1,21.9,0,11,7,4,0,0,0
"Vicente Guaita","Crystal Palace","ESP","GK",NA,32,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,4,3,1,1,1,0
"Víctor Camarasa","Crystal Palace","ESP","FW",NA,25,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
"Victor Lindelöf","Manchester Utd","SWE","DF",NA,25,0,1,0,0,6,1,16.7,0.17,1,11.4,0,18,17,1,2,2,0
"Victor Wanyama","Tottenham","KEN","MF",NA,28,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
"Virgil van Dijk","Liverpool","NED","DF",NA,28,1,6,0,0,31,14,45.2,0.16,0.36,11.8,0,35,28,7,7,5,2
"Wayne Hennessey","Crystal Palace","WAL","GK",NA,32,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0
"Wes Morgan","Leicester City","JAM","DF",NA,35,0,0,0,0,4,2,50,0,0,10,0,6,3,3,0,0,0
"Wesley Moraes","Aston Villa","BRA","FW",NA,22,1,6,1,0,34,17,50,0.15,0.29,12.6,0,32,25,7,3,3,0
"Wilfred Ndidi","Leicester City","NGA","MF",NA,22,1,3,0,0,26,3,11.5,0.08,0.67,19.2,0,46,40,6,3,3,0
"Wilfried Zaha","Crystal Palace","CIV","FW","MF",26,3,7,0,0,61,17,27.9,0.07,0.24,16.2,0,128,78,50,9,5,4
"Will Hughes","Watford","ENG","MF",NA,24,1,2,0,0,27,3,11.1,0.04,0.33,19.3,0,60,33,27,5,4,1
"William Smallbone","Southampton","IRL","MF",NA,19,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,9,7,2,2,2,0
"Willian","Chelsea","BRA","FW","MF",30,7,16,4,4,67,25,37.3,0.07,0.2,20,9,167,111,56,15,10,5
"Willy Boly","Wolves","CIV","DF",NA,28,1,1,0,0,5,3,60,0,0,11.6,0,13,13,0,1,1,0
"Willy Caballero","Chelsea","ARG","GK",NA,37,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Xherdan Shaqiri","Liverpool","SUI","FW","MF",27,0,1,0,0,4,1,25,0.25,1,20.4,0,5,3,2,0,0,0
"Yan Valery","Southampton","TUN","DF",NA,20,0,0,0,0,3,2,66.7,0,0,15.5,0,9,5,4,1,0,1
"Yerry Mina","Everton","COL","DF",NA,24,1,3,0,0,29,11,37.9,0.07,0.18,10.7,0,17,10,7,3,2,1
"Yoshinori Mutō","Newcastle Utd","JPN","MF","FW",27,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,3,3,0,0,0,0
"Youri Tielemans","Leicester City","BEL","MF",NA,22,6,9,0,0,56,13,23.2,0.05,0.23,23.8,0,110,92,18,10,10,0
"Yves Bissouma","Brighton","MLI","MF",NA,22,0,1,0,0,16,7,43.8,0.06,0.14,28.1,0,15,13,2,1,1,0
